"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,955614972,"Sam-I-Am",0,347.25,"PF LeBron James C Kristaps Porzingis SG Spencer Dinwiddie F Taurean Prince UTIL Kent Bazemore SF Kyle Kuzma G Tomas Satoransky PG Yogi Ferrell",NA,"Kristaps Porzingis","C","85.38%",66.75
2,955053574,"easoly (1/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Spencer Dinwiddie","PG","69.13%",43
2,955053575,"easoly (2/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Jimmy Butler","G","50.95%",53
2,955053576,"easoly (3/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"T.J. Warren","F","49.71%",27.75
2,955053577,"easoly (4/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Tyler Cavanaugh","PF","45.90%",25.25
2,955053583,"easoly (5/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"LeBron James","SF","44.81%",64.75
2,955053584,"easoly (6/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Yogi Ferrell","UTIL","39.07%",32
2,955053585,"easoly (7/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Josh Jackson","UTIL","28.21%",16.75
2,955053586,"easoly (8/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Wilson Chandler","F","27.84%",25
2,955053587,"easoly (9/60)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Mike James","G","27.21%",25.75
