"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
61,960289607,"Akelly2010 (1/2)",0,267.5,"F Al Horford C Marc Gasol SF JaMychal Green PG Kyrie Irving UTIL Rudy Gay PF LaMarcus Aldridge SG Yogi Ferrell G Dejounte Murray",NA,"","","",NA
61,960301294,"Hyehitters",0,267.5,"F Al Horford UTIL Marc Gasol SF JaMychal Green G Kyrie Irving PF Rudy Gay C LaMarcus Aldridge SG Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
65,960016726,"jjrichard28 (1/2)",0,266.75,"F Al Horford G Mario Chalmers C Marc Gasol PG Kyrie Irving UTIL Dirk Nowitzki PF LaMarcus Aldridge SF Harrison Barnes SG Yogi Ferrell",NA,"","","",NA
66,959373641,"nhl2005 (8/10)",0,266.5,"F Al Horford UTIL Mario Chalmers C Marc Gasol SG Tyreke Evans PG Kyrie Irving PF LaMarcus Aldridge SF Wesley Matthews G Dejounte Murray",NA,"","","",NA
66,959579389,"rodsarcevich",0,266.5,"PF Al Horford UTIL Marc Gasol PG Kyrie Irving SG Jaylen Brown C LaMarcus Aldridge SF Harrison Barnes G Dejounte Murray F Maxi Kleber",NA,"","","",NA
66,959749312,"Tommyville815 (1/3)",0,266.5,"UTIL Al Horford C Marc Gasol G Kyrie Irving SG Jaylen Brown F LaMarcus Aldridge SF Harrison Barnes PG Dejounte Murray PF Maxi Kleber",NA,"","","",NA
66,959911781,"MisterJ5 (11/20)",0,266.5,"UTIL Al Horford C Marc Gasol SG Jaylen Brown F Jayson Tatum G J.J. Barea PF LaMarcus Aldridge SF Harrison Barnes PG Dejounte Murray",NA,"","","",NA
66,960166065,"Tommyville815 (2/3)",0,266.5,"UTIL Al Horford C Marc Gasol G Kyrie Irving SG Jaylen Brown F LaMarcus Aldridge SF Harrison Barnes PG Dejounte Murray PF Maxi Kleber",NA,"","","",NA
66,960181345,"Tommyville815 (3/3)",0,266.5,"UTIL Al Horford C Marc Gasol G Kyrie Irving SG Jaylen Brown F LaMarcus Aldridge SF Harrison Barnes PG Dejounte Murray PF Maxi Kleber",NA,"","","",NA
66,960277177,"louiedog01 (12/20)",0,266.5,"F Al Horford C Marc Gasol G Kyrie Irving SG Jaylen Brown UTIL LaMarcus Aldridge SF Harrison Barnes PG Dejounte Murray PF Maxi Kleber",NA,"","","",NA
66,960301360,"tubesock81 (3/3)",0,266.5,"UTIL Al Horford C Marc Gasol PG Kyrie Irving G Terry Rozier SF Rudy Gay PF LaMarcus Aldridge F Wesley Matthews SG Yogi Ferrell",NA,"","","",NA
74,959693764,"PowerTron (7/20)",0,266.25,"C Marc Gasol PG Kyrie Irving UTIL Jayson Tatum F Dirk Nowitzki SG J.J. Barea SF Rudy Gay PF LaMarcus Aldridge G Dejounte Murray",NA,"","","",NA
75,959911785,"MisterJ5 (15/20)",0,266,"PF Al Horford C Marc Gasol SG Tyreke Evans G Kyrie Irving F Jayson Tatum SF Harrison Barnes UTIL Bryn Forbes PG Dejounte Murray",NA,"","","",NA
75,959926840,"htwonjoe (1/20)",0,266,"F Al Horford G Kyrie Irving UTIL Jayson Tatum PF Dirk Nowitzki PG J.J. Barea C LaMarcus Aldridge SF Harrison Barnes SG Yogi Ferrell",NA,"","","",NA
75,959926850,"htwonjoe (11/20)",0,266,"C Al Horford PG Kyrie Irving UTIL Jayson Tatum F Dirk Nowitzki G J.J. Barea PF LaMarcus Aldridge SF Harrison Barnes SG Yogi Ferrell",NA,"","","",NA
75,960319246,"bubbs035",0,266,"C Al Horford UTIL Marc Gasol PG Kyrie Irving G Marcus Smart SF Dillon Brooks SG Jaylen Brown PF Jayson Tatum F LaMarcus Aldridge",NA,"","","",NA
79,959112530,"123...Infinity (18/20)",0,265.75,"F Al Horford C Marc Gasol UTIL Kyrie Irving SG Andrew Harrison PF LaMarcus Aldridge SF Harrison Barnes G Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
79,960273749,"sasmallen (2/5)",0,265.75,"F Al Horford C Marc Gasol G Kyrie Irving SG Andrew Harrison PF LaMarcus Aldridge SF Harrison Barnes UTIL Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
79,960277175,"louiedog01 (10/20)",0,265.75,"F Al Horford C Marc Gasol G Kyrie Irving UTIL Andrew Harrison PF LaMarcus Aldridge SF Harrison Barnes SG Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
79,960308489,"chinslaps",0,265.75,"F Al Horford C Marc Gasol G Kyrie Irving UTIL Andrew Harrison PF LaMarcus Aldridge SF Harrison Barnes SG Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
79,960314967,"spottailkid",0,265.75,"F Al Horford C Marc Gasol UTIL Kyrie Irving SG Andrew Harrison PF LaMarcus Aldridge SF Harrison Barnes G Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
84,960277185,"louiedog01 (20/20)",0,265.5,"UTIL Marc Gasol G Kyrie Irving SF Marcus Smart F Jaylen Brown PF Jayson Tatum SG J.J. Barea C LaMarcus Aldridge PG Dejounte Murray",NA,"","","",NA
85,959926845,"htwonjoe (6/20)",0,264.5,"C Marc Gasol SG Jaylen Brown UTIL Jayson Tatum G J.J. Barea PF Rudy Gay F LaMarcus Aldridge SF Harrison Barnes PG Yogi Ferrell",NA,"","","",NA
85,960321337,"IU19RAIN",0,264.5,"C Marc Gasol G Jaylen Brown UTIL Jayson Tatum PG J.J. Barea SF Rudy Gay PF LaMarcus Aldridge F Harrison Barnes SG Yogi Ferrell",NA,"","","",NA
87,959911778,"MisterJ5 (8/20)",0,264,"PF Al Horford C Marc Gasol PG Kyrie Irving SG Marcus Smart F Jayson Tatum SF Rudy Gay UTIL Harrison Barnes G Yogi Ferrell",NA,"","","",NA
88,960054566,"aristotlemiller (2/2)",0,263.75,"F Al Horford G Mario Chalmers C Marc Gasol PG Kyrie Irving SG Jaylen Brown SF Jayson Tatum UTIL Dirk Nowitzki PF LaMarcus Aldridge",NA,"","","",NA
89,960118544,"Miller421 (10/20)",0,263.5,"UTIL Al Horford C Marc Gasol SF JaMychal Green PG Kyrie Irving G Marcus Smart F Jayson Tatum PF LaMarcus Aldridge SG Wesley Matthews",NA,"","","",NA
89,960170261,"medicalamerica",0,263.5,"UTIL Aron Baynes C Marc Gasol PG Kyrie Irving F Jayson Tatum SG J.J. Barea PF LaMarcus Aldridge SF Harrison Barnes G Dejounte Murray",NA,"","","",NA
91,960285429,"Menhart20 (1/2)",0,263.25,"F Al Horford PG Tyreke Evans SG Marcus Smart PF Jayson Tatum SF Rudy Gay C LaMarcus Aldridge UTIL Harrison Barnes G Yogi Ferrell",NA,"","","",NA
91,960294149,"boys4 (2/2)",0,263.25,"F Al Horford UTIL Marc Gasol SF Rudy Gay C LaMarcus Aldridge G Wesley Matthews PF Harrison Barnes SG Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
93,959693768,"PowerTron (11/20)",0,263,"C Marc Gasol PG Kyrie Irving F Jaylen Brown SG J.J. Barea SF Rudy Gay PF LaMarcus Aldridge UTIL Yogi Ferrell G Dejounte Murray",NA,"","","",NA
93,959911774,"MisterJ5 (4/20)",0,263,"F Al Horford C Marc Gasol SF JaMychal Green UTIL Tyreke Evans G Kyrie Irving PF LaMarcus Aldridge SG Bryn Forbes PG Dejounte Murray",NA,"","","",NA
93,960193223,"Lorenzo415",0,263,"C Marc Gasol G Kyrie Irving UTIL Andrew Harrison F Jayson Tatum PG J.J. Barea SF Rudy Gay PF LaMarcus Aldridge SG Yogi Ferrell",NA,"","","",NA
93,960204676,"snootst44",0,263,"C Marc Gasol UTIL Kyrie Irving SF Jaylen Brown SG J.J. Barea F Rudy Gay PF LaMarcus Aldridge PG Yogi Ferrell G Dejounte Murray",NA,"","","",NA
93,960285534,"hopwood595",0,263,"UTIL Al Horford C Marc Gasol G Kyrie Irving F Jayson Tatum SF Rudy Gay PF LaMarcus Aldridge SG Bryn Forbes PG Dejounte Murray",NA,"","","",NA
93,960289744,"stullgren",0,263,"F Al Horford C Marc Gasol G Kyrie Irving UTIL Jayson Tatum SF Rudy Gay PF LaMarcus Aldridge SG Bryn Forbes PG Dejounte Murray",NA,"","","",NA
93,960321639,"ecudave84",0,263,"F Al Horford C Marc Gasol G Kyrie Irving UTIL Jayson Tatum SF Rudy Gay PF LaMarcus Aldridge SG Bryn Forbes PG Dejounte Murray",NA,"","","",NA
93,960328401,"adlandaker",0,263,"F Al Horford C Marc Gasol G Kyrie Irving UTIL Jayson Tatum SF Rudy Gay PF LaMarcus Aldridge SG Bryn Forbes PG Dejounte Murray",NA,"","","",NA
101,960320097,"justspunk",0,262.75,"F Al Horford C Marc Gasol PG Kyrie Irving UTIL Andrew Harrison SG Jaylen Brown SF Jayson Tatum PF LaMarcus Aldridge G Dejounte Murray",NA,"","","",NA
102,960257909,"crow31",0,262,"PF Al Horford C Marc Gasol G Kyrie Irving PG Andrew Harrison F Manu Ginobili UTIL LaMarcus Aldridge SF Harrison Barnes SG Yogi Ferrell",NA,"","","",NA
103,959111037,"forrestkoba (3/20)",0,261.5,"C Marc Gasol G Kyrie Irving SF Rudy Gay PF LaMarcus Aldridge F Wesley Matthews UTIL Harrison Barnes SG Yogi Ferrell PG Dejounte Murray",NA,"","","",NA
103,960073716,"AlanTeigen (1/4)",0,261.5,"PF Al Horford C Marc Gasol UTIL Kyrie Irving SF Marcus Smart G Andrew Harrison SG J.J. Barea F LaMarcus Aldridge PG Yogi Ferrell",NA,"","","",NA
103,960275946,"pittdogg33 (2/5)",0,261.5,"C Marc Gasol UTIL Kyrie Irving PF Rudy Gay F LaMarcus Aldridge SG Wesley Matthews SF Harrison Barnes PG Yogi Ferrell G Dejounte Murray",NA,"","","",NA
106,959111049,"forrestkoba (15/20)",0,261,"UTIL Al Horford C Marc Gasol F JaMychal Green PG Kyrie Irving SF Rudy Gay PF LaMarcus Aldridge SG Wesley Matthews G Yogi Ferrell",NA,"","","",NA
106,959894604,"robema19",0,261,"F Al Horford C Marc Gasol UTIL JaMychal Green PG Kyrie Irving SF Rudy Gay PF LaMarcus Aldridge SG Wesley Matthews G Yogi Ferrell",NA,"","","",NA
106,960057855,"Shane-o-Mac7",0,261,"PF Al Horford C Marc Gasol UTIL JaMychal Green PG Kyrie Irving SF Rudy Gay F LaMarcus Aldridge G Wesley Matthews SG Yogi Ferrell",NA,"","","",NA
106,960298276,"stevesgoingdown (3/3)",0,261,"F Al Horford C Marc Gasol PG Kyrie Irving SG Andrew Harrison SF Rudy Gay PF LaMarcus Aldridge UTIL Yogi Ferrell G Dejounte Murray",NA,"","","",NA
106,960301919,"moerayemo89",0,261,"F Al Horford C Marc Gasol UTIL JaMychal Green PG Kyrie Irving SF Rudy Gay PF LaMarcus Aldridge G Wesley Matthews SG Yogi Ferrell",NA,"","","",NA
106,960306275,"Pb51182",0,261,"F Al Horford C Marc Gasol UTIL JaMychal Green G Kyrie Irving SF Rudy Gay PF LaMarcus Aldridge SG Wesley Matthews PG Yogi Ferrell",NA,"","","",NA
106,960321460,"franman17",0,261,"F Al Horford C Marc Gasol SF JaMychal Green G Kyrie Irving UTIL Rudy Gay PF LaMarcus Aldridge SG Wesley Matthews PG Yogi Ferrell",NA,"","","",NA
113,959505297,"tgail31",0,260.75,"C Marc Gasol PG Kyrie Irving SG Andrew Harrison SF Jaylen Brown PF Jayson Tatum UTIL Rudy Gay F LaMarcus Aldridge G Yogi Ferrell",NA,"","","",NA
113,960233461,"M4wood",0,260.75,"C Marc Gasol F JaMychal Green SG Tyreke Evans UTIL Kyrie Irving SF Marcus Smart PG J.J. Barea PF LaMarcus Aldridge G Dejounte Murray",NA,"","","",NA
115,959390422,"dsdepete34 (1/2)",0,260.5,"F Al Horford G Kyrie Irving UTIL Jayson Tatum SG J.J. Barea C LaMarcus Aldridge SF Wesley Matthews PF Harrison Barnes PG Yogi Ferrell",NA,"","","",NA
115,960191314,"TMac56",0,260.5,"PF Al Horford UTIL Mario Chalmers C Marc Gasol G Kyrie Irving SF Jayson Tatum PG J.J. Barea F LaMarcus Aldridge SG Wesley Matthews",NA,"","","",NA
