"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,955687354,"IoNlyDrmOfU (1/2)",0,339.75,"C Karl-Anthony Towns PF Kristaps Porzingis SG Jimmy Butler PG Lonzo Ball SF Andrew Wiggins F Wilson Chandler UTIL Tyler Cavanaugh G Yogi Ferrell",NA,"Kristaps Porzingis","C","78.89%",66.75
2,955627169,"easoly (1/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Spencer Dinwiddie","PG","70.93%",43
2,955627189,"easoly (2/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Jimmy Butler","G","52.22%",53
2,955627209,"easoly (3/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"T.J. Warren","F","48.78%",27.75
2,955631352,"easoly (4/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"LeBron James","SF","47.08%",64.75
2,955664196,"and1jsheng (1/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Yogi Ferrell","SG","41.86%",32
2,955668786,"and1jsheng (2/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Tyler Cavanaugh","PF","38.16%",25.25
2,955668803,"and1jsheng (3/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Josh Jackson","UTIL","26.28%",16.75
2,955668832,"and1jsheng (4/4)",0,339.5,"PF LeBron James C Kristaps Porzingis SG Jimmy Butler PG Spencer Dinwiddie SF Wilson Chandler F Tyler Cavanaugh G Yogi Ferrell UTIL Frank Ntilikina",NA,"Wilson Chandler","PF","24.41%",25
10,955238788,"BluePrint1823",0,338.5,"PF LeBron James UTIL Kristaps Porzingis SG Jimmy Butler SF Kent Bazemore C Brook Lopez PG Mike James F Bogdan Bogdanovic G Yogi Ferrell",NA,"Mike James","UTIL","22.80%",25.75
11,955450979,"rturville",0,337.25,"C Karl-Anthony Towns F Kristaps Porzingis SG Jimmy Butler G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jarrett Jack PF Wilson Chandler UTIL Yogi Ferrell",NA,"Andre Drummond","C","22.28%",23
12,955704242,"KINGANGELOOOOO (1/5)",0,337,"UTIL Karl-Anthony Towns C Kristaps Porzingis SG Jimmy Butler SF T.J. Warren PG Spencer Dinwiddie PF Wilson Chandler F Richaun Holmes G Frank Ntilikina",NA,"Julius Randle","UTIL","20.97%",21.5
12,955704319,"KINGANGELOOOOO (2/5)",0,337,"UTIL Karl-Anthony Towns C Kristaps Porzingis SG Jimmy Butler SF T.J. Warren PG Spencer Dinwiddie PF Wilson Chandler F Richaun Holmes G Frank Ntilikina",NA,"Karl-Anthony Towns","UTIL","20.67%",57
12,955709573,"KINGANGELOOOOO (3/5)",0,337,"UTIL Karl-Anthony Towns C Kristaps Porzingis SG Jimmy Butler SF T.J. Warren PG Spencer Dinwiddie PF Wilson Chandler F Richaun Holmes G Frank Ntilikina",NA,"Tyler Ulis","G","18.76%",19.75
12,955709648,"KINGANGELOOOOO (4/5)",0,337,"UTIL Karl-Anthony Towns C Kristaps Porzingis SG Jimmy Butler SF T.J. Warren PG Spencer Dinwiddie PF Wilson Chandler F Richaun Holmes G Frank Ntilikina",NA,"Rondae Hollis-Jefferson","PF","16.71%",36
12,955709701,"KINGANGELOOOOO (5/5)",0,337,"UTIL Karl-Anthony Towns C Kristaps Porzingis SG Jimmy Butler SF T.J. Warren PG Spencer Dinwiddie PF Wilson Chandler F Richaun Holmes G Frank Ntilikina",NA,"Marcin Gortat","UTIL","12.14%",20.25
17,955599292,"neiltho",0,334.5,"C Karl-Anthony Towns F Kristaps Porzingis SG Jimmy Butler PG Lonzo Ball SF Rondae Hollis-Jefferson PF Julius Randle UTIL Tyler Cavanaugh G Yogi Ferrell",NA,"Ersan Ilyasova","SF","11.88%",14.5
18,954964613,"brknets23 (1/28)",0,334.25,"SF LeBron James PF Kristaps Porzingis G Jimmy Butler PG Spencer Dinwiddie C Tyson Chandler F Tyler Cavanaugh SG Yogi Ferrell UTIL Tyler Zeller",NA,"Tomas Satoransky","G","11.14%",18.5
18,954964614,"brknets23 (2/28)",0,334.25,"SF LeBron James PF Kristaps Porzingis G Jimmy Butler PG Spencer Dinwiddie C Tyson Chandler F Tyler Cavanaugh SG Yogi Ferrell UTIL Tyler Zeller",NA,"Allen Crabbe","SG","11.05%",28.75
18,954964615,"brknets23 (3/28)",0,334.25,"SF LeBron James PF Kristaps Porzingis G Jimmy Butler PG Spencer Dinwiddie C Tyson Chandler F Tyler Cavanaugh SG Yogi Ferrell UTIL Tyler Zeller",NA,"JJ Redick","F","10.40%",33
