"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
11,956666947,"DrPar17",0,321.75,"PF Serge Ibaka SG DeMar DeRozan F Alex Len UTIL Pascal Siakam PG Chris Paul C Dwight Howard G Kemba Walker SF Michael Kidd-Gilchrist",NA,"Kyle Lowry","PG","34.15%",28
12,956058284,"KC_Royals_5 (19/20)",0,319.25,"PF Serge Ibaka F DeMar DeRozan SG Troy Daniels PG Fred VanVleet UTIL Chris Paul SF Trevor Ariza C Dwight Howard G Kemba Walker",NA,"T.J. Warren","SF","32.63%",21.75
13,956410802,"wannywann12 (1/7)",0,319,"PG Kyle Lowry PF Serge Ibaka SG DeMar DeRozan F Greg Monroe C Jonas Valanciunas UTIL Chris Paul G Eric Gordon SF Michael Kidd-Gilchrist",NA,"Michael Kidd-Gilchrist","F","32.30%",38.25
14,956152165,"zachdaddy (7/10)",0,318.75,"G Kyle Lowry SF DeMar DeRozan PF Greg Monroe UTIL Jonas Valanciunas F Jakob Poeltl PG Tyler Ulis SG Chris Paul C Dwight Howard",NA,"Alex Len","PF","24.73%",31.5
15,956758136,"popimpin",0,318.5,"F Serge Ibaka SG DeMar DeRozan PF Greg Monroe UTIL Jonas Valanciunas PG Chris Paul C Dwight Howard SF Marvin Williams G Eric Gordon",NA,"Mike James","UTIL","18.33%",21.5
16,956263664,"Kplusaplusb (1/2)",0,318,"PG Kyle Lowry G DeMar DeRozan PF Greg Monroe UTIL Jonas Valanciunas F Alex Len SG Chris Paul SF Michael Kidd-Gilchrist C Clint Capela",NA,"Clint Capela","C","18.17%",31.75
16,956410804,"wannywann12 (3/7)",0,318,"F C.J. Miles UTIL Serge Ibaka G DeMar DeRozan PF Greg Monroe SG Troy Daniels C Dwight Howard PG James Harden SF Michael Kidd-Gilchrist",NA,"Marvin Williams","UTIL","16.06%",10.25
16,956745651,"DarthRaider717",0,318,"PF Serge Ibaka SG DeMar DeRozan F Greg Monroe UTIL Jonas Valanciunas PG Chris Paul C Dwight Howard G Eric Gordon SF Jeremy Lamb",NA,"Jeremy Lamb","SG","15.64%",9.75
16,956751927,"rhm1960",0,318,"PF Serge Ibaka SG DeMar DeRozan F Greg Monroe UTIL Jonas Valanciunas PG Chris Paul C Dwight Howard G Eric Gordon SF Jeremy Lamb",NA,"Tyler Ulis","G","14.55%",34.25
20,956734041,"hedstaticx (2/20)",0,316,"PG Kyle Lowry UTIL C.J. Miles SF DeMar DeRozan PF Greg Monroe G Tyler Ulis SG Chris Paul C Dwight Howard F Michael Kidd-Gilchrist",NA,"Marquese Chriss","PF","13.88%",5.75
21,956145861,"zachdaddy (5/10)",0,314.75,"SF DeMar DeRozan PF Greg Monroe C Alex Len F T.J. Warren PG Tyler Ulis G Chris Paul UTIL Dwight Howard SG Eric Gordon",NA,"Ryan Anderson","F","13.62%",16.25
22,956257243,"PowerTron (13/20)",0,314.5,"F Serge Ibaka G DeMar DeRozan PF Greg Monroe SF T.J. Warren PG Tyler Ulis SG Chris Paul C Dwight Howard UTIL Frank Kaminsky",NA,"C.J. Miles","SF","13.37%",8.75
23,955945271,"123...Infinity (19/20)",0,314.25,"SG DeMar DeRozan PF Greg Monroe C Jonas Valanciunas PG Chris Paul SF Trevor Ariza UTIL Dwight Howard G Eric Gordon F Nicolas Batum",NA,"Josh Jackson","F","13.20%",2.75
23,956296937,"smwinters43 (3/9)",0,314.25,"PF Serge Ibaka F DeMar DeRozan G Mike James UTIL Jonas Valanciunas SG Chris Paul PG Kemba Walker SF Michael Kidd-Gilchrist C Clint Capela",NA,"Frank Kaminsky","F","13.04%",8
23,956372577,"fame2234 (9/15)",0,314.25,"PF Serge Ibaka F DeMar DeRozan PG Mike James UTIL Jonas Valanciunas SG Chris Paul G Kemba Walker SF Michael Kidd-Gilchrist C Clint Capela",NA,"Fred VanVleet","G","11.77%",13
26,956253706,"KansasCityKing816",0,313.25,"PG Kyle Lowry PF Serge Ibaka SF DeMar DeRozan C Greg Monroe F Alex Len SG Chris Paul G Eric Gordon UTIL Michael Kidd-Gilchrist",NA,"P.J. Tucker","SF","10.09%",12
26,956319409,"schunter4",0,313.25,"PG Kyle Lowry PF Serge Ibaka F DeMar DeRozan C Greg Monroe UTIL Alex Len SG Chris Paul G Eric Gordon SF Michael Kidd-Gilchrist",NA,"Nicolas Batum","SF","9.92%",25.75
26,956324735,"dinobee",0,313.25,"PG Kyle Lowry F C.J. Miles G DeMar DeRozan PF Greg Monroe C Alex Len SG Chris Paul UTIL Dwight Howard SF Michael Kidd-Gilchrist",NA,"Jakob Poeltl","F","6.73%",12.5
26,956751108,"znhpj (1/2)",0,313.25,"PG Kyle Lowry SG C.J. Miles SF DeMar DeRozan C Jonas Valanciunas PF Alex Len G Chris Paul UTIL Dwight Howard F Michael Kidd-Gilchrist",NA,"OG Anunoby","PF","6.48%",12
30,956440124,"KyleHDx",0,313,"PG Kyle Lowry SG DeMar DeRozan PF Greg Monroe G Tyler Ulis F Marquese Chriss UTIL Chris Paul C Dwight Howard SF Michael Kidd-Gilchrist",NA,"Tyson Chandler","C","4.96%",0
31,955928877,"perilous (1/20)",0,312.75,"G DeMar DeRozan PF Greg Monroe UTIL Jonas Valanciunas F Josh Jackson SG Chris Paul C Dwight Howard PG Kemba Walker SF Michael Kidd-Gilchrist",NA,"Luc Richard Mbah a Moute","F","2.44%",4.75
32,956271825,"gfay63 (6/20)",0,312.5,"PF Greg Monroe C Jonas Valanciunas F Alex Len PG Tyler Ulis SF OG Anunoby SG Chris Paul UTIL Dwight Howard G James Harden",NA,"Troy Daniels","SG","2.44%",41.25
33,956210749,"DoubleLGetsBusy (2/3)",0,311.25,"PG Kyle Lowry UTIL Serge Ibaka PF Greg Monroe G Tyler Ulis SG Chris Paul SF Trevor Ariza C Dwight Howard F Nicolas Batum",NA,"Treveon Graham","F","2.02%",8.75
33,956257238,"PowerTron (8/20)",0,311.25,"SF DeMar DeRozan PF Greg Monroe G Tyler Ulis PG Chris Paul F Trevor Ariza C Dwight Howard SG Eric Gordon UTIL Nicolas Batum",NA,"Norman Powell","UTIL","1.51%",2.25
33,956451846,"tylerw9621 (6/10)",0,311.25,"SG DeMar DeRozan PF Greg Monroe SF T.J. Warren PG Chris Paul G Trevor Ariza C Dwight Howard UTIL Eric Gordon F Michael Kidd-Gilchrist",NA,"Pascal Siakam","UTIL","1.18%",11
33,956537278,"DawgPoundDrive (1/2)",0,311.25,"G DeMar DeRozan PF Greg Monroe SF T.J. Warren PG Chris Paul F Trevor Ariza C Dwight Howard SG Eric Gordon UTIL Michael Kidd-Gilchrist",NA,"Dragan Bender","SF","0.76%",13.5
37,956452029,"tylerw9621 (8/10)",0,311,"F Serge Ibaka PF Greg Monroe SF T.J. Warren SG Chris Paul G Trevor Ariza C Dwight Howard PG Kemba Walker UTIL Michael Kidd-Gilchrist",NA,"Nene Hilario","C","0.67%",14
38,955994258,"DrNickIsIn (7/20)",0,310.75,"PF Greg Monroe UTIL Troy Daniels G Tyler Ulis SG Chris Paul SF P.J. Tucker C Dwight Howard PG James Harden F Nicolas Batum",NA,"Michael Carter-Williams","PG","0.42%",10.75
38,956296943,"jgoody (2/3)",0,310.75,"C Serge Ibaka SG DeMar DeRozan PF Greg Monroe UTIL Chris Paul G Trevor Ariza F Nicolas Batum PG Kemba Walker SF Michael Kidd-Gilchrist",NA,"Tarik Black","F","0.34%",0
40,956053718,"KC_Royals_5 (13/20)",0,310.5,"G Troy Daniels UTIL Jonas Valanciunas F Alex Len PG Chris Paul SF Trevor Ariza C Dwight Howard PF Ryan Anderson SG James Harden",NA,"Johnny O'Bryant III","PF","0.34%",1.25
41,955928880,"perilous (4/20)",0,310,"PG Kyle Lowry F Serge Ibaka SG DeMar DeRozan UTIL Greg Monroe PF T.J. Warren G Tyler Ulis C Dwight Howard SF Michael Kidd-Gilchrist",NA,"Jared Dudley","PF","0.34%",0
41,956761235,"rickyfitz (2/7)",0,310,"G Kyle Lowry C Serge Ibaka SG DeMar DeRozan PF Greg Monroe F T.J. Warren PG Tyler Ulis UTIL Dwight Howard SF Michael Kidd-Gilchrist",NA,"Malcolm Miller","PF","0.17%",0
43,956053762,"KC_Royals_5 (15/20)",0,309,"G Kyle Lowry F Serge Ibaka SF DeMar DeRozan PF Greg Monroe SG Troy Daniels PG Fred VanVleet UTIL Chris Paul C Clint Capela",NA,"Dwayne Bacon","F","0.08%",1
44,956212923,"thiscandle (2/3)",0,308.75,"F DeMar DeRozan PF Greg Monroe C Jonas Valanciunas G Fred VanVleet SG Chris Paul SF Trevor Ariza UTIL Dwight Howard PG Kemba Walker",NA,"Malik Monk","G","0.08%",7
44,956452113,"tylerw9621 (9/10)",0,308.75,"SF DeMar DeRozan PF Greg Monroe UTIL Jonas Valanciunas G Fred VanVleet SG Chris Paul F Trevor Ariza C Dwight Howard PG Kemba Walker",NA,"","","",NA
46,955945264,"123...Infinity (12/20)",0,308.25,"SG DeMar DeRozan F Greg Monroe C Jonas Valanciunas PF Jakob Poeltl G Chris Paul SF Trevor Ariza UTIL Dwight Howard PG Kemba Walker",NA,"","","",NA
47,955974236,"GGHOSTMANH",0,308,"PF Serge Ibaka C Jonas Valanciunas PG Tyler Ulis G Chris Paul SG Trevor Ariza UTIL James Harden F Nicolas Batum SF Michael Kidd-Gilchrist",NA,"","","",NA
47,956057833,"GrassGroomers",0,308,"PG Kyle Lowry F DeMar DeRozan PF Greg Monroe G Mike James UTIL Jonas Valanciunas SG Chris Paul SF Michael Kidd-Gilchrist C Clint Capela",NA,"","","",NA
47,956083207,"yungjcr15 (2/2)",0,308,"PG Kyle Lowry F DeMar DeRozan PF Greg Monroe G Mike James C Jonas Valanciunas SG Chris Paul SF Michael Kidd-Gilchrist UTIL Clint Capela",NA,"","","",NA
50,956328572,"smwinters43 (8/9)",0,307.5,"F Serge Ibaka SF DeMar DeRozan G Mike James C Jonas Valanciunas PF Alex Len SG Chris Paul PG Kemba Walker UTIL Clint Capela",NA,"","","",NA
50,956475661,"surfstoke",0,307.5,"PG Kyle Lowry F DeMar DeRozan PF Greg Monroe G Tyler Ulis UTIL Chris Paul SG Trevor Ariza SF Michael Kidd-Gilchrist C Clint Capela",NA,"","","",NA
52,956734057,"hedstaticx (18/20)",0,307,"PF Greg Monroe UTIL Fred VanVleet G Tyler Ulis SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
53,955928891,"perilous (15/20)",0,305.75,"PG Kyle Lowry PF Serge Ibaka F DeMar DeRozan C Jonas Valanciunas G Chris Paul UTIL Trevor Ariza SG Eric Gordon SF Michael Kidd-Gilchrist",NA,"","","",NA
53,955945270,"123...Infinity (18/20)",0,305.75,"PG Kyle Lowry C Serge Ibaka SG DeMar DeRozan PF Greg Monroe UTIL Chris Paul F Trevor Ariza G Eric Gordon SF Michael Kidd-Gilchrist",NA,"","","",NA
53,956556171,"ballinc",0,305.75,"PG Kyle Lowry C Serge Ibaka SF DeMar DeRozan PF Greg Monroe SG Chris Paul F Trevor Ariza G Eric Gordon UTIL Michael Kidd-Gilchrist",NA,"","","",NA
56,955945260,"123...Infinity (8/20)",0,305.5,"PF Greg Monroe C Jonas Valanciunas PG Chris Paul SF P.J. Tucker UTIL Dwight Howard G James Harden SG Eric Gordon F Michael Kidd-Gilchrist",NA,"","","",NA
56,955994254,"DrNickIsIn (5/20)",0,305.5,"PF Greg Monroe UTIL Jonas Valanciunas F Jakob Poeltl G Tyler Ulis SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden",NA,"","","",NA
56,956093062,"RememberSammyJenkins (14/18)",0,305.5,"SF DeMar DeRozan PF Greg Monroe G Tyler Ulis PG Chris Paul C Dwight Howard F Ryan Anderson SG Eric Gordon UTIL Kemba Walker",NA,"","","",NA
56,956231576,"jf1133 (2/6)",0,305.5,"PF Greg Monroe UTIL Jonas Valanciunas F Jakob Poeltl PG Tyler Ulis G Chris Paul SF Trevor Ariza C Dwight Howard SG James Harden",NA,"","","",NA
56,956231585,"jf1133 (4/6)",0,305.5,"PF Greg Monroe UTIL Jonas Valanciunas F Jakob Poeltl PG Tyler Ulis G Chris Paul SF Trevor Ariza C Dwight Howard SG James Harden",NA,"","","",NA
56,956231614,"jf1133 (6/6)",0,305.5,"PF Greg Monroe UTIL Jonas Valanciunas F Jakob Poeltl PG Tyler Ulis G Chris Paul SF Trevor Ariza C Dwight Howard SG James Harden",NA,"","","",NA
56,956648776,"MisterJ5 (3/20)",0,305.5,"G Kyle Lowry SF DeMar DeRozan PF Greg Monroe PG Mike James UTIL Jonas Valanciunas SG Chris Paul F P.J. Tucker C Dwight Howard",NA,"","","",NA
63,955983216,"santiago25",0,305.25,"PF Serge Ibaka SG DeMar DeRozan SF T.J. Warren PG Chris Paul G Trevor Ariza C Dwight Howard F Michael Kidd-Gilchrist UTIL Frank Kaminsky",NA,"","","",NA
64,955945253,"123...Infinity (1/20)",0,304.75,"PG Kyle Lowry F Serge Ibaka SG DeMar DeRozan PF Greg Monroe C Jonas Valanciunas UTIL Chris Paul SF Trevor Ariza G Eric Gordon",NA,"","","",NA
64,955945263,"123...Infinity (11/20)",0,304.75,"SF DeMar DeRozan F Greg Monroe C Jonas Valanciunas PF Jakob Poeltl G Chris Paul UTIL Dwight Howard SG Eric Gordon PG Kemba Walker",NA,"","","",NA
64,955975241,"Bestout85",0,304.75,"PG Kyle Lowry PF Serge Ibaka SF DeMar DeRozan F Greg Monroe C Jonas Valanciunas SG Chris Paul G Trevor Ariza UTIL Eric Gordon",NA,"","","",NA
64,956152218,"zachdaddy (10/10)",0,304.75,"F DeMar DeRozan PF Greg Monroe G Mike James SF T.J. Warren UTIL Tyler Ulis PG Chris Paul C Dwight Howard SG Eric Gordon",NA,"","","",NA
64,956166202,"christophercho",0,304.75,"PG Kyle Lowry PF Serge Ibaka SF DeMar DeRozan UTIL Greg Monroe C Jonas Valanciunas G Chris Paul F Trevor Ariza SG Eric Gordon",NA,"","","",NA
64,956211114,"Brody247",0,304.75,"PG Kyle Lowry PF Serge Ibaka SG DeMar DeRozan F Greg Monroe C Jonas Valanciunas G Chris Paul SF Trevor Ariza UTIL Eric Gordon",NA,"","","",NA
64,956321135,"ay00",0,304.75,"PF Serge Ibaka SF DeMar DeRozan F Greg Monroe UTIL Jonas Valanciunas G Fred VanVleet SG Chris Paul PG Kemba Walker C Clint Capela",NA,"","","",NA
64,956384603,"MiddleAgedAndDeadly",0,304.75,"SF DeMar DeRozan PF Greg Monroe UTIL Jonas Valanciunas F Jakob Poeltl G Chris Paul C Dwight Howard SG Eric Gordon PG Kemba Walker",NA,"","","",NA
64,956410803,"wannywann12 (2/7)",0,304.75,"PG Kyle Lowry UTIL Serge Ibaka SF DeMar DeRozan PF Greg Monroe C Jonas Valanciunas SG Chris Paul F Trevor Ariza G Eric Gordon",NA,"","","",NA
64,956433523,"Natedog83",0,304.75,"G Kyle Lowry PF Serge Ibaka F DeMar DeRozan UTIL Greg Monroe C Jonas Valanciunas PG Chris Paul SF Trevor Ariza SG Eric Gordon",NA,"","","",NA
64,956653642,"Tommyville815",0,304.75,"PG Kyle Lowry F Serge Ibaka SG DeMar DeRozan PF Greg Monroe C Jonas Valanciunas UTIL Chris Paul SF Trevor Ariza G Eric Gordon",NA,"","","",NA
64,956734043,"hedstaticx (4/20)",0,304.75,"PG Kyle Lowry PF Serge Ibaka G DeMar DeRozan F Greg Monroe C Jonas Valanciunas SG Chris Paul SF Trevor Ariza UTIL Eric Gordon",NA,"","","",NA
64,956748887,"STLswish",0,304.75,"PG Kyle Lowry F Serge Ibaka PF Greg Monroe G Mike James SF T.J. Warren UTIL Tyler Ulis SG Chris Paul C Dwight Howard",NA,"","","",NA
77,955928878,"perilous (2/20)",0,304.5,"G DeMar DeRozan PF Greg Monroe UTIL Alex Len SF T.J. Warren PG Chris Paul F Trevor Ariza C Dwight Howard SG Eric Gordon",NA,"","","",NA
77,955945268,"123...Infinity (16/20)",0,304.5,"PG Kyle Lowry SG DeMar DeRozan PF Greg Monroe C Jonas Valanciunas UTIL Chris Paul G Trevor Ariza F Nicolas Batum SF Michael Kidd-Gilchrist",NA,"","","",NA
77,956271829,"gfay63 (10/20)",0,304.5,"SG DeMar DeRozan PF Greg Monroe C Alex Len SF T.J. Warren PG Chris Paul F Trevor Ariza UTIL Dwight Howard G Eric Gordon",NA,"","","",NA
77,956737266,"DonaldPhuck",0,304.5,"UTIL Serge Ibaka PF Greg Monroe PG Fred VanVleet SF OG Anunoby G Chris Paul C Dwight Howard SG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
77,956758076,"Mookie77",0,304.5,"SG DeMar DeRozan PF Greg Monroe F Alex Len SF T.J. Warren PG Chris Paul UTIL Trevor Ariza C Dwight Howard G Eric Gordon",NA,"","","",NA
82,955945267,"123...Infinity (15/20)",0,304.25,"SF DeMar DeRozan PF Greg Monroe C Jonas Valanciunas G Chris Paul F P.J. Tucker UTIL Dwight Howard SG Eric Gordon PG Kemba Walker",NA,"","","",NA
82,956034268,"garykilburn",0,304.25,"UTIL Greg Monroe PF Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
82,956303624,"dbdrake",0,304.25,"PF Greg Monroe C Alex Len PG Fred VanVleet SG Chris Paul F Trevor Ariza UTIL Dwight Howard G James Harden SF Michael Kidd-Gilchrist",NA,"","","",NA
82,956316659,"smwinters43 (6/9)",0,304.25,"F Serge Ibaka C Jonas Valanciunas PF Alex Len SF T.J. Warren SG Chris Paul G Trevor Ariza UTIL Dwight Howard PG Kemba Walker",NA,"","","",NA
82,956387560,"jnoble777 (1/2)",0,304.25,"UTIL Greg Monroe PF Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
82,956447155,"tylerw9621 (1/10)",0,304.25,"PF Greg Monroe F Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden UTIL Michael Kidd-Gilchrist",NA,"","","",NA
82,956570914,"king__tae",0,304.25,"C Greg Monroe PF Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza UTIL Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
82,956576098,"elcam",0,304.25,"PF Greg Monroe C Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza UTIL Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
82,956646848,"mrinn14",0,304.25,"PF Greg Monroe UTIL Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
82,956686632,"Otherj23",0,304.25,"UTIL Greg Monroe PF Alex Len G Fred VanVleet PG Chris Paul SF Trevor Ariza C Dwight Howard SG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
82,956737283,"true2csa1 (2/2)",0,304.25,"PF Greg Monroe UTIL Alex Len G Fred VanVleet SG Chris Paul SF Trevor Ariza C Dwight Howard PG James Harden F Michael Kidd-Gilchrist",NA,"","","",NA
93,956391623,"mrcse13 (2/20)",0,304,"PG Kyle Lowry PF Greg Monroe UTIL Jonas Valanciunas F Alex Len G Tyler Ulis C Dwight Howard SG James Harden SF Michael Kidd-Gilchrist",NA,"","","",NA
94,956145445,"DAmNSTR8",0,303.75,"PG Kyle Lowry PF Serge Ibaka SG DeMar DeRozan F Greg Monroe G Trevor Ariza C Dwight Howard UTIL Nicolas Batum SF Michael Kidd-Gilchrist",NA,"","","",NA
95,956058304,"KC_Royals_5 (20/20)",0,303.25,"PF Serge Ibaka SF DeMar DeRozan UTIL Troy Daniels C Jonas Valanciunas G Fred VanVleet F OG Anunoby PG Chris Paul SG James Harden",NA,"","","",NA
95,956152205,"zachdaddy (9/10)",0,303.25,"PF Greg Monroe UTIL Jonas Valanciunas F Alex Len PG Tyler Ulis SF Josh Jackson SG Chris Paul C Dwight Howard G James Harden",NA,"","","",NA
95,956160796,"jer4940",0,303.25,"F Greg Monroe UTIL Jonas Valanciunas PF Alex Len PG Tyler Ulis SF Josh Jackson G Chris Paul C Dwight Howard SG James Harden",NA,"","","",NA
95,956166380,"FlipMode45 (1/3)",0,303.25,"PF Serge Ibaka F Greg Monroe PG Tyler Ulis UTIL Dwight Howard G James Harden SG Eric Gordon SF Michael Kidd-Gilchrist C Clint Capela",NA,"","","",NA
95,956391625,"mrcse13 (4/20)",0,303.25,"PF Greg Monroe UTIL Jonas Valanciunas F Alex Len G Tyler Ulis SF Josh Jackson SG Chris Paul C Dwight Howard PG James Harden",NA,"","","",NA
95,956548569,"asianbarbie89",0,303.25,"PF Greg Monroe C Jonas Valanciunas F Alex Len PG Tyler Ulis SF Josh Jackson SG Chris Paul UTIL Dwight Howard G James Harden",NA,"","","",NA
95,956621844,"b-jones1997",0,303.25,"PG Kyle Lowry PF Serge Ibaka SF DeMar DeRozan C Greg Monroe G Mike James SG Chris Paul UTIL Eric Gordon F Michael Kidd-Gilchrist",NA,"","","",NA
95,956744030,"SadSoxFan (19/20)",0,303.25,"PF Greg Monroe UTIL Jonas Valanciunas F Alex Len G Tyler Ulis SF Josh Jackson PG Chris Paul C Dwight Howard SG James Harden",NA,"","","",NA
95,956771991,"bobalouy",0,303.25,"F Serge Ibaka PF Greg Monroe G Tyler Ulis C Dwight Howard PG James Harden SG Eric Gordon SF Michael Kidd-Gilchrist UTIL Clint Capela",NA,"","","",NA
104,956430788,"AGMoney23 (15/20)",0,302.75,"UTIL C.J. Miles PF Serge Ibaka SF DeMar DeRozan G Mike James F Alex Len SG Chris Paul C Dwight Howard PG Kemba Walker",NA,"","","",NA
104,956573405,"cashtre (2/3)",0,302.75,"F C.J. Miles C Serge Ibaka SF DeMar DeRozan G Mike James PF Alex Len SG Chris Paul UTIL Dwight Howard PG Kemba Walker",NA,"","","",NA
104,956657048,"cashtre (3/3)",0,302.75,"F C.J. Miles PF Serge Ibaka SF DeMar DeRozan G Mike James C Alex Len SG Chris Paul UTIL Dwight Howard PG Kemba Walker",NA,"","","",NA
107,956087864,"RememberSammyJenkins (13/18)",0,302.5,"PF Greg Monroe G Mike James UTIL Jonas Valanciunas PG Chris Paul C Dwight Howard SG James Harden SF Michael Kidd-Gilchrist F Frank Kaminsky",NA,"","","",NA
108,955934113,"forrestkoba (5/20)",0,302,"SF DeMar DeRozan PF Greg Monroe PG Mike James UTIL Alex Len F T.J. Warren G Chris Paul C Dwight Howard SG Eric Gordon",NA,"","","",NA
109,955934118,"forrestkoba (10/20)",0,301.75,"G Kyle Lowry PF Serge Ibaka SF DeMar DeRozan C Greg Monroe PG Tyler Ulis UTIL Chris Paul F Trevor Ariza SG Eric Gordon",NA,"","","",NA
109,956680198,"chadfu23 (2/2)",0,301.75,"SG DeMar DeRozan C Jonas Valanciunas PG Tyler Ulis PF OG Anunoby G Chris Paul F Trevor Ariza UTIL James Harden SF Michael Kidd-Gilchrist",NA,"","","",NA
111,955942907,"roddog06 (2/2)",0,301.5,"UTIL Kyle Lowry F DeMar DeRozan PF Greg Monroe PG Tyler Ulis SF OG Anunoby G Chris Paul C Dwight Howard SG Eric Gordon",NA,"","","",NA
111,956145643,"zachdaddy (1/10)",0,301.5,"UTIL Kyle Lowry F DeMar DeRozan PF Greg Monroe PG Tyler Ulis SF OG Anunoby G Chris Paul C Dwight Howard SG Eric Gordon",NA,"","","",NA
111,956145838,"zachdaddy (3/10)",0,301.5,"UTIL Kyle Lowry F DeMar DeRozan PF Greg Monroe PG Tyler Ulis SF OG Anunoby SG Chris Paul C Dwight Howard G Eric Gordon",NA,"","","",NA
114,956648785,"MisterJ5 (12/20)",0,301.25,"G Kyle Lowry SF DeMar DeRozan PF Greg Monroe PG Mike James UTIL Jonas Valanciunas F Alex Len SG Chris Paul C Clint Capela",NA,"","","",NA
115,955945262,"123...Infinity (10/20)",0,301,"SF C.J. Miles F DeMar DeRozan PF Greg Monroe C Jonas Valanciunas G Chris Paul UTIL Dwight Howard SG Eric Gordon PG Kemba Walker",NA,"","","",NA
115,955945265,"123...Infinity (13/20)",0,301,"PG Kyle Lowry SG DeMar DeRozan PF Greg Monroe C Jonas Valanciunas UTIL Chris Paul G Eric Gordon F Nicolas Batum SF Michael Kidd-Gilchrist",NA,"","","",NA
117,955940228,"RememberSammyJenkins (10/18)",0,300.75,"F Serge Ibaka SG DeMar DeRozan C Jonas Valanciunas PG Chris Paul G Kemba Walker SF Michael Kidd-Gilchrist PF Frank Kaminsky UTIL Clint Capela",NA,"","","",NA
117,955994269,"DrNickIsIn (9/20)",0,300.75,"PF Greg Monroe F Alex Len G Fred VanVleet UTIL Chris Paul C Dwight Howard PG James Harden SG Eric Gordon SF Michael Kidd-Gilchrist",NA,"","","",NA
117,956336538,"justasch",0,300.75,"PF Serge Ibaka F Greg Monroe UTIL Alex Len SF T.J. Warren SG Chris Paul C Dwight Howard G Eric Gordon PG Kemba Walker",NA,"","","",NA
