"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
71,957638681,"ADH6676 (5/20)",0,334.75,"G Devin Harris PG J.J. Barea SF Omri Casspi UTIL Jordan Bell PF LeBron James F Kevin Love SG Jordan Clarkson C Karl-Anthony Towns",NA,"Nerlens Noel","F","0.01%",0
75,957473263,"KINGOFTROY21 (2/8)",0,334.25,"PF Kevin Durant F Omri Casspi SG Yogi Ferrell UTIL Jordan Bell SF LeBron James PG José Calderón C Kevin Love G Bogdan Bogdanovic",NA,"Johnathan Motley","PF","0.01%",7.25
75,957478713,"Trex99 (2/2)",0,334.25,"UTIL Dirk Nowitzki G Andre Iguodala F Kevin Durant SG Klay Thompson SF Omri Casspi PF Jordan Bell PG Lonzo Ball C Karl-Anthony Towns",NA,"Damian Jones","C","0.01%",0
75,957500676,"Tuckfu",0,334.25,"SG Andre Iguodala PF Kevin Durant UTIL Omri Casspi F Jordan Bell SF LeBron James G J.R. Smith PG José Calderón C Kevin Love",NA,"Derrick Rose","G","0.01%",0
75,957593903,"spidersavage (1/2)",0,334.25,"UTIL Kevin Durant F Omri Casspi G Yogi Ferrell C Jordan Bell SF LeBron James PG José Calderón PF Kevin Love SG Bogdan Bogdanovic",NA,"Nemanja Bjelica","PF","0.01%",0
75,957602336,"spidersavage (2/2)",0,334.25,"UTIL Kevin Durant F Omri Casspi G Yogi Ferrell C Jordan Bell SF LeBron James PG José Calderón PF Kevin Love SG Bogdan Bogdanovic",NA,"Zaza Pachulia","C","0.01%",0
80,957080660,"MikeLowery24 (10/20)",0,334,"G J.J. Barea F Omri Casspi UTIL Jordan Bell PF Kevin Love PG Jordan Clarkson SF Brandon Ingram SG Jimmy Butler C Karl-Anthony Towns",NA,"John Holland","SF","0.01%",0
80,957159161,"hood336 (2/2)",0,334,"UTIL David West PG Devin Harris SF LeBron James G José Calderón PF Larry Nance Jr. F Kyle Kuzma SG Jimmy Butler C Karl-Anthony Towns",NA,"Shabazz Muhammad","F","0.01%",0
80,957712074,"blakehartl",0,334,"C Dirk Nowitzki UTIL Kevin Durant PF Omri Casspi SG Kyle Korver SF LeBron James PG José Calderón F Kevin Love G Bogdan Bogdanovic",NA,"Seth Curry","G","0.01%",0
83,956917409,"dcfinest82",0,333.75,"PF Kevin Durant F Omri Casspi C Jordan Bell SG Kyle Korver SF LeBron James PG José Calderón UTIL Kevin Love G George Hill",NA,"Ivica Zubac","C","0.01%",0
83,957159806,"Scalesusn (2/2)",0,333.75,"UTIL Devin Harris PF LeBron James G José Calderón C Kevin Love F Larry Nance Jr. SF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball",NA,"Alex Caruso","PG","0.01%",0
83,957444034,"Kgtx27 (7/8)",0,333.75,"UTIL Devin Harris F LeBron James G José Calderón C Kevin Love PF Larry Nance Jr. SF Kyle Kuzma SG Brandon Ingram PG Lonzo Ball",NA,"","","",NA
83,957484621,"Pirateskibby (4/20)",0,333.75,"F Dirk Nowitzki SG Klay Thompson UTIL Omri Casspi PF Jordan Bell SF LeBron James G Brandon Ingram PG Frank Mason III C Karl-Anthony Towns",NA,"","","",NA
87,957106384,"omahaviking (7/20)",0,333.5,"PG J.J. Barea SF Omri Casspi F Jordan Bell C Kevin Love G Brandon Ingram SG Jimmy Butler PF Willie Cauley-Stein UTIL Karl-Anthony Towns",NA,"","","",NA
88,956999579,"BillyCorp69 (3/4)",0,333.25,"G Klay Thompson UTIL Omri Casspi C Jordan Bell PF LeBron James PG José Calderón F Kevin Love SG Jimmy Butler SF Bogdan Bogdanovic",NA,"","","",NA
88,956999598,"BillyCorp69 (4/4)",0,333.25,"G Klay Thompson UTIL Omri Casspi C Jordan Bell PF LeBron James PG José Calderón F Kevin Love SG Jimmy Butler SF Bogdan Bogdanovic",NA,"","","",NA
88,957010559,"SaveDraftKings (16/20)",0,333.25,"SG Andre Iguodala G J.J. Barea SF Omri Casspi PF Jordan Bell F LeBron James C Kevin Love PG George Hill UTIL Karl-Anthony Towns",NA,"","","",NA
88,957043816,"Dreadeye411 (1/6)",0,333.25,"SG Klay Thompson F Omri Casspi PF Jordan Bell SF LeBron James G Jordan Clarkson UTIL Josh Hart PG Lonzo Ball C Karl-Anthony Towns",NA,"","","",NA
92,957664280,"rms8522",0,333,"PF Kevin Durant F Omri Casspi C Jordan Bell SF LeBron James PG José Calderón G Jimmy Butler UTIL Gorgui Dieng SG Frank Mason III",NA,"","","",NA
93,956861174,"wtran510 (2/5)",0,332.5,"SF Andre Iguodala G Klay Thompson F Omri Casspi PF Jordan Bell UTIL LeBron James PG José Calderón C Kevin Love SG Jimmy Butler",NA,"","","",NA
93,957168672,"calmplaya (2/6)",0,332.5,"F Omri Casspi PG Yogi Ferrell PF Jordan Bell SF LeBron James C Kevin Love SG Brandon Ingram UTIL Kosta Koufos G Jimmy Butler",NA,"","","",NA
95,956947217,"mrcse13 (5/20)",0,332.25,"UTIL Dirk Nowitzki G Andre Iguodala F Omri Casspi PG Yogi Ferrell PF Jordan Bell SF LeBron James SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
95,957072032,"FalconerFrenzy (3/20)",0,332.25,"PF Dirk Nowitzki G Andre Iguodala F Omri Casspi PG Yogi Ferrell UTIL Jordan Bell SF LeBron James SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
95,957195158,"asmithii2287 (1/20)",0,332.25,"F Dirk Nowitzki G Andre Iguodala UTIL Omri Casspi PG Yogi Ferrell PF Jordan Bell SF LeBron James SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
95,957358758,"Shatzy1 (2/20)",0,332.25,"PF Dirk Nowitzki G Andre Iguodala F Omri Casspi PG Yogi Ferrell UTIL Jordan Bell SF LeBron James SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
95,957525609,"chanki01 (4/8)",0,332.25,"UTIL Dirk Nowitzki G Andre Iguodala F Omri Casspi PG Yogi Ferrell PF Jordan Bell SF LeBron James SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
95,957684033,"Docvahn (2/10)",0,332.25,"PF Dirk Nowitzki G Andre Iguodala SF Omri Casspi PG Yogi Ferrell F Jordan Bell UTIL LeBron James SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
101,957706281,"jmz75 (1/2)",0,332,"SG Devin Harris G Shaun Livingston PF Kevin Durant F Omri Casspi UTIL Dwight Powell SF LeBron James PG José Calderón C Karl-Anthony Towns",NA,"","","",NA
102,957071621,"wesmcdonie (1/5)",0,331.75,"SG Andre Iguodala SF Kevin Durant PF Omri Casspi PG José Calderón F Kevin Love G Jordan Clarkson UTIL Kyle Kuzma C Karl-Anthony Towns",NA,"","","",NA
102,957624246,"coach_bill22",0,331.75,"G Devin Harris SF Kevin Durant UTIL Omri Casspi F Jordan Bell PF LeBron James PG George Hill C Kosta Koufos SG Jimmy Butler",NA,"","","",NA
104,957042207,"pepdaone (13/20)",0,331.5,"G Devin Harris F Omri Casspi UTIL Jordan Bell SF LeBron James PF Kevin Love PG Jeff Teague SG Frank Mason III C Karl-Anthony Towns",NA,"","","",NA
104,957246581,"Towlerboys",0,331.5,"F Kevin Durant SG Klay Thompson PF Omri Casspi G Kyle Korver SF J.R. Smith PG José Calderón C Kevin Love UTIL Karl-Anthony Towns",NA,"","","",NA
104,957254267,"luyluy1",0,331.5,"G Wesley Matthews F Omri Casspi UTIL Jordan Bell PF Kevin Love SF Kyle Kuzma PG Lonzo Ball SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
107,957434672,"millertime0707",0,331.25,"SF Kevin Durant F Omri Casspi UTIL Jordan Bell PF LeBron James PG José Calderón G Frank Mason III C Karl-Anthony Towns SG Justin Jackson",NA,"","","",NA
107,957638690,"ADH6676 (14/20)",0,331.25,"PG Devin Harris G Klay Thompson SF Omri Casspi F Jordan Bell PF LeBron James SG Jordan Clarkson UTIL Brandon Ingram C Karl-Anthony Towns",NA,"","","",NA
109,957178686,"tudda.smooth (8/10)",0,331,"PG J.J. Barea SF Kevin Durant UTIL Omri Casspi F Jordan Bell G Josh Hart SG Jimmy Butler PF Willie Cauley-Stein C Karl-Anthony Towns",NA,"","","",NA
110,956934785,"Moolah_Man (1/5)",0,330.75,"F David West G Devin Harris UTIL Dwight Powell PF Kevin Love SF Brandon Ingram PG Lonzo Ball SG Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
110,957144403,"zachdaddy (15/20)",0,330.75,"G Andre Iguodala PG J.J. Barea SF Omri Casspi C Jordan Bell F LeBron James PF Kevin Love SG Bogdan Bogdanovic UTIL Karl-Anthony Towns",NA,"","","",NA
110,957144407,"zachdaddy (16/20)",0,330.75,"G Andre Iguodala PG J.J. Barea SF Omri Casspi C Jordan Bell F LeBron James PF Kevin Love SG Bogdan Bogdanovic UTIL Karl-Anthony Towns",NA,"","","",NA
110,957525608,"chanki01 (3/8)",0,330.75,"G Andre Iguodala PG J.J. Barea F Omri Casspi UTIL Jordan Bell SF LeBron James PF Kevin Love SG Bogdan Bogdanovic C Karl-Anthony Towns",NA,"","","",NA
110,957591645,"tyronew2824 (17/20)",0,330.75,"G Andre Iguodala PG J.J. Barea SF Omri Casspi PF Jordan Bell F LeBron James C Kevin Love SG Bogdan Bogdanovic UTIL Karl-Anthony Towns",NA,"","","",NA
115,957387994,"gfay63 (16/20)",0,330.5,"SF Omri Casspi UTIL Jordan Bell F Kevin Love SG Jordan Clarkson PF Julius Randle PG Lonzo Ball G Jimmy Butler C Karl-Anthony Towns",NA,"","","",NA
116,956932264,"MikeLowery24 (4/20)",0,330.25,"PF Kevin Durant UTIL Omri Casspi F Jordan Bell SF LeBron James G José Calderón C Julius Randle PG Lonzo Ball SG George Hill",NA,"","","",NA
116,957195186,"rider61007 (1/3)",0,330.25,"PF Omri Casspi F Kyle Korver SF LeBron James UTIL José Calderón C Kevin Love PG Lonzo Ball SG Jimmy Butler G Bogdan Bogdanovic",NA,"","","",NA
