"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,957749651,"rolltide1126",0,362.25,"SF Kevin Durant C Karl-Anthony Towns PF Kevin Love SG Spencer Dinwiddie G Jarrett Jack F Jordan Bell UTIL Omri Casspi PG José Calderón",NA,"Jordan Bell","C","93.01%",30.5
2,957657023,"KINGANGELOOOOO (1/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"LeBron James","SF","80.95%",68.5
2,957657282,"KINGANGELOOOOO (2/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Spencer Dinwiddie","SG","72.22%",50.25
2,957665064,"KINGANGELOOOOO (3/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Omri Casspi","F","71.75%",39.75
2,957665094,"KINGANGELOOOOO (4/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Jordan Clarkson","G","60.93%",17.75
2,957665420,"KINGANGELOOOOO (5/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Kevin Durant","SF","41.62%",65.25
2,957672832,"KINGANGELOOOOO (6/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Wesley Matthews","G","35.01%",13.5
2,957672972,"KINGANGELOOOOO (7/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Klay Thompson","UTIL","33.79%",31.75
2,957673051,"KINGANGELOOOOO (8/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Kevin Love","PF","26.07%",54.75
2,957673209,"KINGANGELOOOOO (9/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Andre Iguodala","UTIL","25.93%",20.75
2,957673322,"KINGANGELOOOOO (10/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Karl-Anthony Towns","C","25.49%",69.5
2,957681835,"KINGANGELOOOOO (11/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Frank Ntilikina","PG","23.40%",28.75
2,957681873,"KINGANGELOOOOO (12/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Allen Crabbe","SG","20.04%",10.5
2,957682045,"KINGANGELOOOOO (13/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Yogi Ferrell","PG","19.58%",18.75
2,957682130,"KINGANGELOOOOO (14/14)",0,357.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Mason III PF Jordan Bell F Omri Casspi G Devin Harris",NA,"David West","F","13.92%",22.75
16,957607588,"newhorizon (1/25)",0,353.25,"F LeBron James UTIL Karl-Anthony Towns PG Spencer Dinwiddie SF Rondae Hollis-Jefferson G Jordan Clarkson SG Frank Ntilikina C Jordan Bell PF Omri Casspi",NA,"Brandon Ingram","SF","8.93%",45
16,957607589,"newhorizon (2/25)",0,353.25,"F LeBron James UTIL Karl-Anthony Towns PG Spencer Dinwiddie SF Rondae Hollis-Jefferson G Jordan Clarkson SG Frank Ntilikina C Jordan Bell PF Omri Casspi",NA,"Kristaps Porzingis","C","8.56%",23
