"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,964566242,"rrybic01",0,284.75,"UTIL Marc Gasol G Klay Thompson PG Tyreke Evans PF Omri Casspi C DeAndre Jordan SG Austin Rivers SF T.J. Warren F Josh Jackson",NA,"Kevin Durant","F","83.55%",38
1,965447332,"mitch358 (2/2)",0,284.75,"C Marc Gasol G Klay Thompson SG Tyreke Evans PF Omri Casspi UTIL DeAndre Jordan PG Austin Rivers SF T.J. Warren F Josh Jackson",NA,"Tyreke Evans","SG","55.82%",30
1,965489283,"horndog1549",0,284.75,"C Marc Gasol SG Klay Thompson PG Tyreke Evans SF Omri Casspi UTIL DeAndre Jordan G Austin Rivers PF T.J. Warren F Josh Jackson",NA,"DeAndre Jordan","C","52.86%",39.5
4,965568807,"waynkoun",0,283.25,"C Marc Gasol SG Klay Thompson PG Tyreke Evans PF Omri Casspi F Patrick McCaw UTIL DeAndre Jordan G Austin Rivers SF T.J. Warren",NA,"Omri Casspi","SF","50.50%",22
5,965569042,"SpencerHendrix",0,282.25,"PG Mario Chalmers F Kevin Durant C Marc Gasol G Klay Thompson SG Austin Rivers UTIL T.J. Warren PF Marquese Chriss SF Josh Jackson",NA,"Klay Thompson","SG","46.10%",43
6,964891526,"workingersc (4/7)",0,280.75,"UTIL Marc Gasol SG Klay Thompson PG Tyreke Evans PF Jordan Bell C DeAndre Jordan G Austin Rivers SF T.J. Warren F Josh Jackson",NA,"Isaiah Canaan","G","45.36%",18.5
6,965228484,"Bulldog0012",0,280.75,"UTIL Marc Gasol SG Klay Thompson G Tyreke Evans PF Jordan Bell C DeAndre Jordan PG Austin Rivers SF T.J. Warren F Josh Jackson",NA,"Alex Len","C","44.65%",24.25
8,965476078,"Mike3321",0,280.25,"C Marc Gasol G Klay Thompson PG Tyreke Evans SF Omri Casspi UTIL DeAndre Jordan F Jamil Wilson SG Austin Rivers PF T.J. Warren",NA,"Austin Rivers","SG","43.67%",35.5
8,965566542,"ldhman (9/20)",0,280.25,"UTIL Marc Gasol SG Klay Thompson G Tyreke Evans F Omri Casspi C DeAndre Jordan SF Jamil Wilson PG Austin Rivers PF T.J. Warren",NA,"Marc Gasol","UTIL","42.56%",43.25
10,964741399,"KC_Royals_5 (6/16)",0,278.25,"F David West UTIL Marc Gasol G Klay Thompson SG Tyreke Evans SF Omri Casspi C DeAndre Jordan PG Austin Rivers PF T.J. Warren",NA,"T.J. Warren","F","40.55%",45.5
10,965559041,"Mikeb2708 (3/3)",0,278.25,"UTIL Marc Gasol SG Klay Thompson PG Tyreke Evans SF Omri Casspi C DeAndre Jordan G Austin Rivers F T.J. Warren PF Montrezl Harrell",NA,"Lou Williams","SG","38.66%",21.75
12,964712271,"prince108 (2/2)",0,277.25,"C Marc Gasol G Klay Thompson F Omri Casspi UTIL DeAndre Jordan PG Milos Teodosic SG Austin Rivers PF Alex Len SF T.J. Warren",NA,"Jordan Bell","PF","30.72%",18
12,964981694,"Albatross75",0,277.25,"UTIL Marc Gasol G Klay Thompson PF Omri Casspi C DeAndre Jordan SG Milos Teodosic PG Austin Rivers F Alex Len SF T.J. Warren",NA,"Milos Teodosic","PG","29.74%",24.25
