"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,965018569,"mwilliams52581 (1/4)",0,333.5,"SG James Harden C Karl-Anthony Towns PG Lonzo Ball SF Josh Richardson F Kyle Kuzma G Tyler Johnson PF Jordan Mickey UTIL Josh Hart",NA,"Josh Hart","SG","66.98%",27.5
1,965018582,"mwilliams52581 (2/4)",0,333.5,"SG James Harden C Karl-Anthony Towns PG Lonzo Ball SF Josh Richardson F Kyle Kuzma G Tyler Johnson PF Jordan Mickey UTIL Josh Hart",NA,"P.J. Tucker","SF","64.06%",27
3,965058836,"jstarcher723 (1/2)",0,332.25,"SG James Harden C Karl-Anthony Towns UTIL Jeff Teague F Kyle Kuzma PF Julius Randle PG Tyler Johnson SF Trevor Ariza G Josh Hart",NA,"James Harden","G","59.63%",71.25
3,965068435,"jstarcher723 (2/2)",0,332.25,"SG James Harden C Karl-Anthony Towns UTIL Jeff Teague F Kyle Kuzma PF Julius Randle PG Tyler Johnson SF Trevor Ariza G Josh Hart",NA,"Julius Randle","C","52.77%",6.25
5,964669511,"ChipotleAddict (3/137)",0,329.25,"G James Harden C Karl-Anthony Towns PG Lonzo Ball PF Zach Randolph F Kelly Olynyk SG Eric Gordon SF P.J. Tucker UTIL Josh Hart",NA,"Chris Paul","PG","47.84%",20.75
6,964959822,"erodgers88 (1/2)",0,328.25,"F LaMarcus Aldridge UTIL Marc Gasol C DeAndre Jordan G Kris Dunn PF T.J. Warren SF Kyle Kuzma SG George Hill PG Josh Hart",NA,"Tyler Johnson","PG","43.22%",35.25
6,964969067,"erodgers88 (2/2)",0,328.25,"F LaMarcus Aldridge UTIL Marc Gasol C DeAndre Jordan G Kris Dunn PF T.J. Warren SF Kyle Kuzma SG George Hill PG Josh Hart",NA,"Kevin Durant","F","34.50%",38
8,964669518,"ChipotleAddict (10/137)",0,325.75,"G James Harden PG Lonzo Ball F Brandon Ingram C Zach Randolph PF Kelly Olynyk SG Tyler Johnson SF Trevor Ariza UTIL JaMychal Green",NA,"Nene Hilario","C","33.33%",14.5
9,964669515,"ChipotleAddict (7/137)",0,324.5,"SG James Harden C Nikola Jokic PF Zach Randolph SF T.J. Warren F Kelly Olynyk UTIL Milos Teodosic PG Tyler Johnson G Josh Hart",NA,"Trevor Ariza","F","32.74%",48.75
9,964669522,"ChipotleAddict (14/137)",0,324.5,"G James Harden UTIL Tyreke Evans PG Lonzo Ball C Zach Randolph PF Kyle Kuzma SG Tyler Johnson F Wilson Chandler SF P.J. Tucker",NA,"Jordan Mickey","PF","30.45%",19.5
