"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,965111419,"blitzburgh918 (2/2)",0,279.25,"UTIL Marc Gasol SG Klay Thompson PG Tyreke Evans PF Jordan Bell SF Patrick McCaw C DeAndre Jordan G Austin Rivers F T.J. Warren",NA,"Kevin Durant","SF","84.86%",38
2,965565963,"corn808 (15/20)",0,277.25,"UTIL Marc Gasol SG Klay Thompson PF Omri Casspi C DeAndre Jordan G Milos Teodosic PG Austin Rivers F Alex Len SF T.J. Warren",NA,"DeAndre Jordan","UTIL","57.86%",39.5
2,965579538,"Cj2K15",0,277.25,"C Marc Gasol G Klay Thompson SF Omri Casspi UTIL DeAndre Jordan SG Milos Teodosic PG Austin Rivers F Alex Len PF T.J. Warren",NA,"Tyreke Evans","SG","55.59%",30
4,965388439,"Johnnyscalz (1/2)",0,276.25,"C Marc Gasol SG Klay Thompson PG Tyreke Evans F Jordan Bell UTIL DeAndre Jordan PF Jamil Wilson G Austin Rivers SF T.J. Warren",NA,"Omri Casspi","PF","54.42%",22
5,964712279,"LOSO4611 (2/2)",0,275,"UTIL Marc Gasol SG Klay Thompson PF Omri Casspi F Patrick McCaw PG Lou Williams C DeAndre Jordan G Austin Rivers SF T.J. Warren",NA,"Austin Rivers","PG","49.45%",35.5
6,965533207,"TheFabG",0,274.25,"UTIL Marc Gasol SG Klay Thompson PG Tyreke Evans PF Jordan Bell C DeAndre Jordan G Austin Rivers SF T.J. Warren F Montrezl Harrell",NA,"Alex Len","F","44.58%",24.25
7,965109464,"htwonjoe (18/20)",0,273.25,"C Marc Gasol G Klay Thompson F Jordan Bell UTIL DeAndre Jordan SG Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"Isaiah Canaan","SG","43.23%",18.5
8,965537402,"bmcarr487 (2/2)",0,271.25,"C Marc Gasol SG Klay Thompson PG Tyreke Evans SF Omri Casspi F Dillon Brooks UTIL DeAndre Jordan G Austin Rivers PF T.J. Warren",NA,"Klay Thompson","G","42.39%",43
9,965383008,"pimptimusGrime",0,270.5,"PF Kevin Durant G Klay Thompson UTIL Patrick McCaw C DeAndre Jordan PG Isaiah Canaan SG Austin Rivers F T.J. Warren SF Josh Jackson",NA,"T.J. Warren","F","38.94%",45.5
10,965528612,"jlipps46",0,269.25,"SF Kevin Durant C Marc Gasol SG Klay Thompson F JaMychal Green G Patrick McCaw PG Austin Rivers PF T.J. Warren UTIL Marquese Chriss",NA,"Lou Williams","PG","38.86%",21.75
11,965497974,"biggs1984",0,268.75,"UTIL Mario Chalmers SF Kevin Durant C Marc Gasol SG Klay Thompson G Mike James PG Austin Rivers PF T.J. Warren F Marquese Chriss",NA,"Marc Gasol","C","34.74%",43.25
12,965493771,"pittdogg33 (3/8)",0,267.75,"C Marc Gasol SG Klay Thompson PG Tyreke Evans F Omri Casspi UTIL Milos Teodosic G Austin Rivers PF Alex Len SF T.J. Warren",NA,"Jordan Bell","PF","33.56%",18
13,964942388,"PowerTron (18/20)",0,267,"F David West C Marc Gasol SG Klay Thompson PG Tyreke Evans PF Omri Casspi UTIL DeAndre Jordan G Milos Teodosic SF T.J. Warren",NA,"Milos Teodosic","G","33.31%",24.25
