"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,964000050,"packmanmatt (1/5)",0,295.25,"SF Giannis Antetokounmpo SG Bradley Beal G Khris Middleton PF Dario Saric UTIL Buddy Hield C John Henson F Mike Scott PG Frank Mason III",NA,"Dario Saric","C","64.36%",27.75
1,964000449,"packmanmatt (2/5)",0,295.25,"SF Giannis Antetokounmpo SG Bradley Beal G Khris Middleton PF Dario Saric UTIL Buddy Hield C John Henson F Mike Scott PG Frank Mason III",NA,"Kelly Oubre Jr.","SF","55.09%",16.5
1,964008907,"packmanmatt (3/5)",0,295.25,"SF Giannis Antetokounmpo SG Bradley Beal G Khris Middleton PF Dario Saric UTIL Buddy Hield C John Henson F Mike Scott PG Frank Mason III",NA,"Richaun Holmes","PF","49.91%",18
1,964009308,"packmanmatt (4/5)",0,295.25,"SF Giannis Antetokounmpo SG Bradley Beal G Khris Middleton PF Dario Saric UTIL Buddy Hield C John Henson F Mike Scott PG Frank Mason III",NA,"Frank Mason III","SG","44.69%",24.5
1,964009313,"packmanmatt (5/5)",0,295.25,"SF Giannis Antetokounmpo SG Bradley Beal G Khris Middleton PF Dario Saric UTIL Buddy Hield C John Henson F Mike Scott PG Frank Mason III",NA,"JJ Redick","SG","38.12%",12.5
6,964249089,"otwell",0,287.25,"PG John Wall PF Kevin Love G Bradley Beal SF Khris Middleton SG Eric Bledsoe UTIL Marcin Gortat F Jae Crowder C Tristan Thompson",NA,"Kevin Love","PF","36.55%",44.5
7,964332929,"atroisi18",0,285.25,"PF LeBron James G John Wall PG Eric Bledsoe SF Robert Covington F Buddy Hield UTIL John Henson SG Frank Mason III C Amir Johnson",NA,"Bradley Beal","G","35.94%",44.25
8,964312804,"ylee1",0,283.25,"SF LeBron James SG Jrue Holiday PG Eric Bledsoe G JJ Redick C Marcin Gortat F Buddy Hield UTIL John Henson PF Mike Scott",NA,"John Wall","PG","35.77%",43.5
9,964131465,"LoCainDiveBar",0,282.25,"SF Ben Simmons PG John Wall PF Kevin Love SG Bradley Beal C John Henson F Trevor Booker G Frank Mason III UTIL Garrett Temple",NA,"Ben Simmons","PG","32.51%",47
10,964323424,"benpotrykus1",0,281.75,"SF Giannis Antetokounmpo SG Khris Middleton PG Eric Bledsoe F Zach Randolph UTIL JJ Redick C Marcin Gortat G Buddy Hield PF Jae Crowder",NA,"Robert Covington","F","31.68%",28.75
11,963998554,"ndminton",0,281.5,"F Giannis Antetokounmpo PF Kevin Love SG Bradley Beal SF Robert Covington G Buddy Hield C John Henson PG Frank Mason III UTIL Jameer Nelson",NA,"Khris Middleton","SG","29.50%",37
12,964001065,"grinder007",0,281,"SF LeBron James C Kevin Love SG Khris Middleton PF Dario Saric G E'Twaun Moore UTIL John Henson F Mike Scott PG Garrett Temple",NA,"LeBron James","SF","26.76%",60.25
12,964144784,"meholol (19/20)",0,281,"C Anthony Davis SG Bradley Beal UTIL Khris Middleton SF Robert Covington F Dario Saric G Buddy Hield PF Mike Scott PG Tomas Satoransky",NA,"Giannis Antetokounmpo","SF","23.72%",60.5
12,964338158,"leftey",0,281,"SF LeBron James SG Bradley Beal PG Jrue Holiday F Willie Cauley-Stein UTIL Marcin Gortat G E'Twaun Moore C John Henson PF Mike Scott",NA,"Mike Scott","PF","23.50%",31
15,964205501,"limaphii (2/3)",0,278,"SF LeBron James SG Bradley Beal G Khris Middleton F Robert Covington UTIL Buddy Hield C John Henson PF Richaun Holmes PG José Calderón",NA,"Bogdan Bogdanovic","G","23.50%",8.75
16,964093913,"CTHEAVYHITTAZ",0,276.75,"SF Giannis Antetokounmpo C Kevin Love G Eric Bledsoe PF Dario Saric PG Malcolm Brogdon SG E'Twaun Moore F Mike Scott UTIL Garrett Temple",NA,"Jrue Holiday","UTIL","22.85%",33
17,964089724,"DrNickIsIn (4/10)",0,276.25,"PF DeMarcus Cousins SG Khris Middleton PG Eric Bledsoe SF Robert Covington F Dario Saric UTIL Buddy Hield C John Henson G Frank Mason III",NA,"T.J. McConnell","UTIL","19.58%",13
18,964087588,"cj07td",0,275.75,"PF LeBron James F Kevin Love SF Khris Middleton C Dario Saric PG Dwyane Wade SG Buddy Hield UTIL T.J. McConnell G Garrett Temple",NA,"Willie Cauley-Stein","C","18.45%",21.5
19,964071645,"Squanto401k",0,275.5,"PF Giannis Antetokounmpo SG Bradley Beal C Zach Randolph F Robert Covington UTIL Willie Cauley-Stein G Buddy Hield SF E'Twaun Moore PG Frank Mason III",NA,"Anthony Davis","C","17.32%",51.25
20,964009199,"Oaktowner",0,275,"PF LeBron James SF Giannis Antetokounmpo SG Khris Middleton F Mike Scott C Richaun Holmes G José Calderón PG Garrett Temple UTIL Tomas Satoransky",NA,"De'Aaron Fox","G","15.54%",4.25
20,964284890,"Cubbies7226",0,275,"PF Anthony Davis G Bradley Beal SF Khris Middleton UTIL Jrue Holiday SG Dwyane Wade C Marcin Gortat F Trevor Booker PG Frank Mason III",NA,"John Henson","C","13.58%",31
22,964144783,"meholol (18/20)",0,274,"C Anthony Davis SG Bradley Beal UTIL Eric Bledsoe SF Robert Covington F Dario Saric G Buddy Hield PF Mike Scott PG T.J. McConnell",NA,"E'Twaun Moore","F","12.92%",22.5
22,964320663,"JJGINOS59",0,274,"SF Giannis Antetokounmpo PG John Wall F Kevin Love SG Eric Bledsoe C Marcin Gortat G Kyle Korver PF Jae Crowder UTIL Tristan Thompson",NA,"Trevor Booker","C","11.88%",20.5
24,964031115,"wisers21",0,273.5,"SF LeBron James PG John Wall F Zach Randolph PF Dario Saric UTIL Buddy Hield C John Henson G T.J. McConnell SG Frank Mason III",NA,"Eric Bledsoe","PG","11.88%",38.75
25,964027798,"EricMix (1/2)",0,273.25,"PF Anthony Davis G John Wall F Khris Middleton SF Robert Covington SG Buddy Hield UTIL John Henson C Richaun Holmes PG Frank Mason III",NA,"Buddy Hield","F","11.58%",39.25
25,964027814,"EricMix (2/2)",0,273.25,"PF Anthony Davis G John Wall F Khris Middleton SF Robert Covington SG Buddy Hield UTIL John Henson C Richaun Holmes PG Frank Mason III",NA,"Marcin Gortat","C","10.79%",37.5
27,963927837,"vonta88 (1/3)",0,273,"C DeMarcus Cousins PF Kevin Love SF Khris Middleton PG Eric Bledsoe SG Buddy Hield UTIL John Henson F Bogdan Bogdanovic G Frank Mason III",NA,"Jameer Nelson","UTIL","10.53%",8.75
28,964144773,"meholol (8/20)",0,272.75,"C Anthony Davis SG Bradley Beal UTIL Eric Bledsoe SF Robert Covington F JJ Redick PG Dwyane Wade G Buddy Hield PF Mike Scott",NA,"DeMarcus Cousins","C","7.48%",49.25
28,964144780,"meholol (15/20)",0,272.75,"PG John Wall SG Bradley Beal G Jrue Holiday F Zach Randolph SF Robert Covington UTIL Dwyane Wade C John Henson PF Mike Scott",NA,"Zach Randolph","UTIL","7.01%",34.25
