"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,959875318,"BrycedaBomb (2/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"Chris Paul","PG","74.87%",40.75
1,959875330,"BrycedaBomb (5/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"Michael Beasley","PF","66.48%",46.25
1,959882546,"BrycedaBomb (9/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"Jonas Jerebko","SF","62.27%",13.75
1,959882641,"BrycedaBomb (11/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"Ekpe Udoh","C","59.83%",40.25
1,959901427,"BrycedaBomb (13/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"Giannis Antetokounmpo","SF","58.30%",53.25
1,959901440,"BrycedaBomb (16/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"Donovan Mitchell","G","51.97%",31.5
1,959901449,"BrycedaBomb (19/20)",0,317.25,"UTIL LeBron James PG Chris Paul C Marc Gasol SG Donovan Mitchell G Milos Teodosic PF Michael Beasley SF Jonas Jerebko F Ekpe Udoh",NA,"James Johnson","PF","31.71%",7.75
8,959535405,"jpennino15 (1/5)",0,314.75,"PF Giannis Antetokounmpo PG Chris Paul UTIL DeAndre Jordan SF Khris Middleton SG Trevor Ariza G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"DeAndre Jordan","UTIL","28.89%",43.5
8,959544692,"jpennino15 (2/5)",0,314.75,"PF Giannis Antetokounmpo PG Chris Paul UTIL DeAndre Jordan SF Khris Middleton SG Trevor Ariza G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Khris Middleton","SF","22.73%",38
8,959544709,"jpennino15 (3/5)",0,314.75,"PF Giannis Antetokounmpo PG Chris Paul UTIL DeAndre Jordan SF Khris Middleton SG Trevor Ariza G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Dejounte Murray","PG","18.45%",28.5
8,959544716,"jpennino15 (4/5)",0,314.75,"PF Giannis Antetokounmpo PG Chris Paul UTIL DeAndre Jordan SF Khris Middleton SG Trevor Ariza G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Karl-Anthony Towns","C","16.57%",56.75
8,959548914,"jpennino15 (5/5)",0,314.75,"PF Giannis Antetokounmpo PG Chris Paul UTIL DeAndre Jordan SF Khris Middleton SG Trevor Ariza G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Ricky Rubio","PG","15.84%",18.5
13,959096045,"sotnohc (1/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Jimmy Butler","SG","15.66%",26
13,959096046,"sotnohc (2/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Russell Westbrook","G","15.52%",46.25
13,959096047,"sotnohc (3/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"T.J. Warren","F","15.04%",25.75
13,959096048,"sotnohc (4/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Jawun Evans","UTIL","14.62%",12
13,959096049,"sotnohc (5/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Milos Teodosic","G","13.26%",28.5
13,959096050,"sotnohc (6/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Kyrie Irving","PG","10.09%",32
13,959096051,"sotnohc (7/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Eric Gordon","UTIL","9.61%",18.75
13,959096052,"sotnohc (8/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Enes Kanter","C","8.98%",18.25
13,959096053,"sotnohc (9/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Rodney Hood","SG","8.88%",19.75
13,959096054,"sotnohc (10/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Ryan Anderson","C","8.81%",12.5
13,959096055,"sotnohc (11/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Lou Williams","SG","8.39%",21.75
13,959096056,"sotnohc (12/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Kemba Walker","PG","7.83%",33.5
13,959096057,"sotnohc (13/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"LaMarcus Aldridge","PF","7.03%",43.5
13,959096058,"sotnohc (14/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Joe Ingles","F","6.44%",31
13,959096059,"sotnohc (15/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Courtney Lee","G","5.67%",34.25
13,959096060,"sotnohc (16/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Kelly Olynyk","PF","5.57%",33.25
13,959096061,"sotnohc (17/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Al Horford","F","5.19%",33.75
13,959096062,"sotnohc (18/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Rudy Gay","UTIL","5.19%",16.5
13,959096063,"sotnohc (19/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"LeBron James","SF","5.08%",62.25
13,959096064,"sotnohc (20/20)",0,313.75,"UTIL Karl-Anthony Towns PG Chris Paul PF LaMarcus Aldridge SF Khris Middleton SG Rodney Hood G Dejounte Murray F Michael Beasley C Ekpe Udoh",NA,"Jerami Grant","F","4.94%",17.5
33,959594602,"ShipMyMoney (1/20)",0,312.5,"SF Giannis Antetokounmpo SG Chris Paul C DeAndre Jordan G Donovan Mitchell UTIL Milos Teodosic PG Dejounte Murray F Michael Beasley PF Ekpe Udoh",NA,"Andrew Wiggins","UTIL","4.77%",23.25
33,959594603,"ShipMyMoney (2/20)",0,312.5,"SF Giannis Antetokounmpo SG Chris Paul C DeAndre Jordan G Donovan Mitchell UTIL Milos Teodosic PG Dejounte Murray F Michael Beasley PF Ekpe Udoh",NA,"Eric Bledsoe","G","4.52%",27.25
33,959594604,"ShipMyMoney (3/20)",0,312.5,"SF Giannis Antetokounmpo SG Chris Paul C DeAndre Jordan G Donovan Mitchell UTIL Milos Teodosic PG Dejounte Murray F Michael Beasley PF Ekpe Udoh",NA,"JaMychal Green","SF","4.42%",15.5
