"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,956986329,"mgateris22 (1/5)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Jordan Bell","C","88.51%",30.5
1,956986391,"mgateris22 (2/5)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"LeBron James","PF","78.50%",68.5
1,956991454,"mgateris22 (3/5)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Omri Casspi","SF","66.23%",39.75
1,956991527,"mgateris22 (4/5)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Spencer Dinwiddie","PG","60.49%",50.25
1,956991539,"mgateris22 (5/5)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Kevin Durant","F","48.74%",65.25
6,957180147,"Nioh",0,364.25,"SF LeBron James C Karl-Anthony Towns PF Kevin Love G Spencer Dinwiddie SG Kyle Korver UTIL Jordan Bell F Omri Casspi PG José Calderón",NA,"Jordan Clarkson","G","47.08%",17.75
7,957427485,"michaeljay (1/12)",0,361.25,"C Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jarrett Jack UTIL Jordan Bell F Omri Casspi",NA,"Wesley Matthews","SG","37.60%",13.5
7,957427505,"michaeljay (2/12)",0,361.25,"C Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jarrett Jack UTIL Jordan Bell F Omri Casspi",NA,"Klay Thompson","G","30.29%",31.75
7,957427572,"michaeljay (3/12)",0,361.25,"C Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jarrett Jack UTIL Jordan Bell F Omri Casspi",NA,"Andre Iguodala","SG","29.68%",20.75
7,957435435,"michaeljay (4/12)",0,361.25,"C Karl-Anthony Towns SG Jimmy Butler PF Kevin Love G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jarrett Jack UTIL Jordan Bell F Omri Casspi",NA,"Yogi Ferrell","PG","28.20%",18.75
