"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,964000412,"packmanmatt",0,295.25,"SF Giannis Antetokounmpo SG Bradley Beal G Khris Middleton PF Dario Saric UTIL Buddy Hield C John Henson F Mike Scott PG Frank Mason III",NA,"Dario Saric","F","74.17%",27.75
2,964358832,"citylites (1/2)",0,287.5,"SF LeBron James PF Giannis Antetokounmpo G JJ Redick C Marcin Gortat F Buddy Hield UTIL John Henson PG José Calderón SG Garrett Temple",NA,"Kelly Oubre Jr.","SG","58.18%",16.5
3,964065648,"starben1827",0,281.25,"PF Kevin Love SG Bradley Beal SF Khris Middleton PG Jrue Holiday UTIL Zach Randolph G Buddy Hield F Mike Scott C Richaun Holmes",NA,"Richaun Holmes","PF","55.19%",18
4,963787638,"Superstars92 (1/6)",0,279.5,"PF Anthony Davis PG John Wall C Kevin Love F Dario Saric UTIL Marcin Gortat G Buddy Hield SF Bogdan Bogdanovic SG Garrett Temple",NA,"JJ Redick","G","53.18%",12.5
4,963787804,"Superstars92 (2/6)",0,279.5,"PF Anthony Davis PG John Wall C Kevin Love F Dario Saric UTIL Marcin Gortat G Buddy Hield SF Bogdan Bogdanovic SG Garrett Temple",NA,"Bradley Beal","SG","43.39%",44.25
4,963797741,"Superstars92 (3/6)",0,279.5,"PF Anthony Davis PG John Wall C Kevin Love F Dario Saric UTIL Marcin Gortat G Buddy Hield SF Bogdan Bogdanovic SG Garrett Temple",NA,"Robert Covington","SF","43.01%",28.75
4,963797744,"Superstars92 (4/6)",0,279.5,"PF Anthony Davis PG John Wall C Kevin Love F Dario Saric UTIL Marcin Gortat G Buddy Hield SF Bogdan Bogdanovic SG Garrett Temple",NA,"Ben Simmons","F","40.57%",47
4,963800990,"Superstars92 (5/6)",0,279.5,"PF Anthony Davis PG John Wall C Kevin Love F Dario Saric UTIL Marcin Gortat G Buddy Hield SF Bogdan Bogdanovic SG Garrett Temple",NA,"John Wall","PG","36.98%",43.5
4,963808198,"Superstars92 (6/6)",0,279.5,"PF Anthony Davis PG John Wall C Kevin Love F Dario Saric UTIL Marcin Gortat G Buddy Hield SF Bogdan Bogdanovic SG Garrett Temple",NA,"T.J. McConnell","PG","29.85%",13
10,964184469,"samiheno (3/20)",0,278.25,"PF Giannis Antetokounmpo SG Khris Middleton PG Jrue Holiday G Eric Bledsoe SF E'Twaun Moore C John Henson F Mike Scott UTIL Frank Mason III",NA,"Kevin Love","C","28.77%",44.5
10,964184472,"samiheno (6/20)",0,278.25,"PF Giannis Antetokounmpo SG Khris Middleton PG Jrue Holiday G Eric Bledsoe SF E'Twaun Moore C John Henson F Mike Scott UTIL Frank Mason III",NA,"Giannis Antetokounmpo","UTIL","26.70%",60.5
10,964184475,"samiheno (9/20)",0,278.25,"PF Giannis Antetokounmpo SG Khris Middleton PG Jrue Holiday G Eric Bledsoe SF E'Twaun Moore C John Henson F Mike Scott UTIL Frank Mason III",NA,"Frank Mason III","UTIL","26.59%",24.5
10,964184478,"samiheno (12/20)",0,278.25,"PF Giannis Antetokounmpo SG Khris Middleton PG Jrue Holiday G Eric Bledsoe SF E'Twaun Moore C John Henson F Mike Scott UTIL Frank Mason III",NA,"Eric Bledsoe","UTIL","23.55%",38.75
10,964184481,"samiheno (15/20)",0,278.25,"PF Giannis Antetokounmpo SG Khris Middleton PG Jrue Holiday G Eric Bledsoe SF E'Twaun Moore C John Henson F Mike Scott UTIL Frank Mason III",NA,"Willie Cauley-Stein","C","21.59%",21.5
10,964184484,"samiheno (18/20)",0,278.25,"PF Giannis Antetokounmpo SG Khris Middleton PG Jrue Holiday G Eric Bledsoe SF E'Twaun Moore C John Henson F Mike Scott UTIL Frank Mason III",NA,"LeBron James","SF","20.72%",60.25
