"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,965050342,"Billnap (1/2)",0,327.5,"PG James Harden C Nikola Vucevic SF Kyle Kuzma SG Jamal Murray PF Julius Randle UTIL Eric Gordon F Trevor Ariza G Josh Hart",NA,"James Harden","SG","67.80%",71.25
2,965344359,"ylksco (1/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Josh Hart","G","64.32%",27.5
2,965344360,"ylksco (2/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"P.J. Tucker","SF","53.66%",27
2,965344361,"ylksco (3/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Julius Randle","C","51.99%",6.25
2,965344362,"ylksco (4/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Tyler Johnson","PG","48.80%",35.25
2,965344363,"ylksco (5/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Chris Paul","PG","40.75%",20.75
2,965344364,"ylksco (6/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Jordan Mickey","F","37.20%",19.5
2,965344365,"ylksco (7/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Nene Hilario","C","34.66%",14.5
2,965344366,"ylksco (8/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Kevin Durant","PF","31.40%",38
2,965344367,"ylksco (9/12)",0,327.25,"G James Harden C Andre Drummond SF Brandon Ingram PF Kyle Kuzma PG Tyler Johnson UTIL Trevor Ariza F Omri Casspi SG Josh Hart",NA,"Trevor Ariza","F","30.09%",48.75
