"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
1,957226100,"mgateris22 (1/6)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Jordan Bell","C","92.10%",30.5
1,957226378,"mgateris22 (2/6)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"LeBron James","PF","76.87%",68.5
1,957536830,"mgateris22 (3/6)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Omri Casspi","SF","70.34%",39.75
1,957545526,"mgateris22 (4/6)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Spencer Dinwiddie","PG","66.50%",50.25
1,957553250,"mgateris22 (5/6)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Jordan Clarkson","PG","50.54%",17.75
1,957561254,"mgateris22 (6/6)",0,370.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Frank Ntilikina PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Kevin Durant","PF","48.88%",65.25
7,957068414,"BandofBrothers",0,368.25,"UTIL Karl-Anthony Towns G Jimmy Butler C Kevin Love SG Spencer Dinwiddie SF Rondae Hollis-Jefferson PG George Hill PF Jordan Bell F Omri Casspi",NA,"Wesley Matthews","G","37.56%",13.5
8,957740448,"Sugerdaddy (4/4)",0,363.25,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Spencer Dinwiddie SG Bogdan Bogdanovic PF Jordan Bell F Omri Casspi G Devin Harris",NA,"Yogi Ferrell","G","30.53%",18.75
9,957758882,"rolltide1126",0,362.25,"SF Kevin Durant C Karl-Anthony Towns PF Kevin Love SG Spencer Dinwiddie G Jarrett Jack F Jordan Bell UTIL Omri Casspi PG José Calderón",NA,"Klay Thompson","SG","30.02%",31.75
10,957763727,"foursons",0,348.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie UTIL Larry Nance Jr. G Frank Ntilikina PF Jordan Bell F Omri Casspi",NA,"Andre Iguodala","SG","29.80%",20.75
11,957230230,"dasb0609 (1/2)",0,344,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie G Brandon Ingram SG Jordan Clarkson F David West UTIL Jordan Bell PF Omri Casspi",NA,"Karl-Anthony Towns","C","24.95%",69.5
11,957230231,"dasb0609 (2/2)",0,344,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie G Brandon Ingram SG Jordan Clarkson F David West UTIL Jordan Bell PF Omri Casspi",NA,"Frank Ntilikina","PG","24.80%",28.75
13,957551071,"mcraig8 (1/2)",0,341,"F LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie SF Rondae Hollis-Jefferson SG Wesley Matthews G Andre Iguodala PF Jordan Bell UTIL Omri Casspi",NA,"Kevin Love","F","21.90%",54.75
14,957076950,"vondie (1/4)",0,339,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie UTIL J.J. Barea SG Caris LeVert G Andre Iguodala PF Jordan Bell F Omri Casspi",NA,"Allen Crabbe","SG","15.08%",10.5
14,957076980,"vondie (2/4)",0,339,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie UTIL J.J. Barea SG Caris LeVert G Andre Iguodala PF Jordan Bell F Omri Casspi",NA,"Andre Drummond","C","11.17%",55.75
14,957077002,"vondie (3/4)",0,339,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie UTIL J.J. Barea SG Caris LeVert G Andre Iguodala PF Jordan Bell F Omri Casspi",NA,"David West","F","10.22%",22.75
14,957077016,"vondie (4/4)",0,339,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie UTIL J.J. Barea SG Caris LeVert G Andre Iguodala PF Jordan Bell F Omri Casspi",NA,"Kristaps Porzingis","C","9.72%",23
18,957660835,"MouthyBeyotch (4/5)",0,337.5,"SF LeBron James C Karl-Anthony Towns G Lonzo Ball SG Klay Thompson PG Yogi Ferrell PF Jordan Bell F Omri Casspi UTIL José Calderón",NA,"Maxi Kleber","PF","8.41%",10.75
19,957754264,"iSlaySharks",0,336.5,"SF LeBron James UTIL Karl-Anthony Towns SG Spencer Dinwiddie F Courtney Lee PG Jordan Clarkson G Yogi Ferrell C Jordan Bell PF Omri Casspi",NA,"Taj Gibson","PF","8.34%",22.5
20,957088870,"AllyAngel44",0,336.25,"F LeBron James PF Kevin Durant UTIL Kevin Love SG Wesley Matthews PG Frank Ntilikina C Jordan Bell SF Omri Casspi G José Calderón",NA,"Jimmy Butler","G","8.27%",51.25
20,957351002,"methxman2004 (1/2)",0,336.25,"F LeBron James SF Kevin Durant UTIL Kevin Love SG Wesley Matthews PG Frank Ntilikina C Jordan Bell PF Omri Casspi G José Calderón",NA,"J.J. Barea","PG","7.25%",25.5
20,957358596,"methxman2004 (2/2)",0,336.25,"F LeBron James SF Kevin Durant UTIL Kevin Love SG Wesley Matthews PG Frank Ntilikina C Jordan Bell PF Omri Casspi G José Calderón",NA,"Dennis Schroder","PG","6.31%",29.25
20,957394053,"neilsarah (1/2)",0,336.25,"F LeBron James SF Kevin Durant UTIL Kevin Love SG Wesley Matthews PG Frank Ntilikina C Jordan Bell PF Omri Casspi G José Calderón",NA,"Kyle Kuzma","PF","5.51%",28.75
20,957408994,"neilsarah (2/2)",0,336.25,"F LeBron James SF Kevin Durant UTIL Kevin Love SG Wesley Matthews PG Frank Ntilikina C Jordan Bell PF Omri Casspi G José Calderón",NA,"Rondae Hollis-Jefferson","UTIL","5.51%",48.25
25,957376965,"abragmania",0,335,"SF LeBron James PF Kevin Love SG Klay Thompson G Spencer Dinwiddie PG Avery Bradley C Dirk Nowitzki UTIL Jordan Bell F Omri Casspi",NA,"Caris LeVert","G","5.22%",34.25
26,957255546,"themasterson (1/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Devin Harris","G","5.22%",28.5
26,957255547,"themasterson (2/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Jarrett Jack","PG","5.08%",17
26,957255548,"themasterson (3/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Dirk Nowitzki","PF","4.93%",33.25
26,957255549,"themasterson (4/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Brandon Ingram","UTIL","4.64%",45
26,957255550,"themasterson (5/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Julius Randle","PF","4.57%",23.5
26,957255551,"themasterson (6/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"George Hill","PG","4.42%",24
26,957255552,"themasterson (7/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Lonzo Ball","G","4.28%",43.5
26,957255553,"themasterson (8/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Willie Cauley-Stein","C","4.06%",17.25
26,957255554,"themasterson (9/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Taurean Prince","UTIL","3.55%",14.5
26,957255555,"themasterson (10/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Bogdan Bogdanovic","UTIL","3.55%",21.5
26,957255556,"themasterson (11/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Tobias Harris","F","3.41%",29
26,957264024,"themasterson (12/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Zach Randolph","C","3.34%",28.75
26,957763136,"themasterson (13/13)",0,334.75,"UTIL Kevin Durant C Karl-Anthony Towns G Spencer Dinwiddie SF Rondae Hollis-Jefferson PG Jordan Clarkson SG Wesley Matthews PF Jordan Bell F Omri Casspi",NA,"Kent Bazemore","SF","2.83%",26.25
39,957643378,"mjbeasley34",0,334,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie UTIL Tobias Harris G Jordan Clarkson SG Frank Ntilikina PF Jordan Bell F Omri Casspi",NA,"J.R. Smith","UTIL","2.76%",19.5
40,956983891,"Yingjuen (1/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Avery Bradley","SG","2.68%",26.25
40,957212871,"Yingjuen (2/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Frank Mason III","G","2.54%",15.5
40,957212877,"Yingjuen (3/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"DeMarre Carroll","SF","2.32%",25.25
40,957212921,"Yingjuen (4/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Harrison Barnes","SF","2.32%",29.25
40,957212938,"Yingjuen (5/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Kentavious Caldwell-Pope","G","2.18%",0
40,957212961,"Yingjuen (6/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Jeff Teague","G","1.89%",24.5
40,957212971,"Yingjuen (7/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Enes Kanter","PF","1.89%",28.25
40,957212988,"Yingjuen (8/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Reggie Jackson","PG","1.81%",17
40,957213006,"Yingjuen (9/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Brook Lopez","C","1.67%",13.75
40,957213017,"Yingjuen (10/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"John Collins","PF","1.60%",29.25
40,957220936,"Yingjuen (11/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"José Calderón","G","1.60%",35.25
40,957220946,"Yingjuen (12/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Andrew Wiggins","PF","1.60%",24.25
40,957220953,"Yingjuen (13/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Gorgui Dieng","F","1.52%",27
40,957220969,"Yingjuen (14/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Courtney Lee","F","1.45%",41.5
40,957220978,"Yingjuen (15/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Doug McDermott","SF","1.16%",10.75
40,957221004,"Yingjuen (16/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Larry Nance Jr.","UTIL","1.09%",29.5
40,957221039,"Yingjuen (17/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Ish Smith","PG","0.94%",6.25
40,957221053,"Yingjuen (18/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Dwyane Wade","G","0.87%",21
40,957221066,"Yingjuen (19/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Ersan Ilyasova","F","0.58%",28.75
40,957221074,"Yingjuen (20/20)",0,333,"SF LeBron James C Karl-Anthony Towns SG Jimmy Butler PF John Collins PG Frank Mason III G Frank Ntilikina UTIL Jordan Bell F Omri Casspi",NA,"Josh Hart","G","0.58%",32
60,957725642,"prospect2000",0,332.75,"SF Kevin Durant UTIL Karl-Anthony Towns G Jimmy Butler F Caris LeVert SG Wesley Matthews PG Frank Ntilikina C Jordan Bell PF Omri Casspi",NA,"Buddy Hield","SG","0.51%",14.25
61,957155833,"orenict (1/2)",0,331.25,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie G Caris LeVert UTIL Ersan Ilyasova F Andre Iguodala SG Frank Ntilikina PF Jordan Bell",NA,"Kyle Korver","F","0.51%",15.75
61,957155863,"orenict (2/2)",0,331.25,"SF LeBron James C Karl-Anthony Towns PG Spencer Dinwiddie G Caris LeVert UTIL Ersan Ilyasova F Andre Iguodala SG Frank Ntilikina PF Jordan Bell",NA,"Jeff Green","F","0.51%",16.25
63,957568620,"slowgroovin",0,330.25,"SF LeBron James C Karl-Anthony Towns PF Kevin Love PG Reggie Jackson UTIL George Hill SG Bogdan Bogdanovic F Omri Casspi G José Calderón",NA,"Reggie Bullock","SG","0.44%",14.25
64,957744369,"afalik57 (1/11)",0,330,"F LeBron James UTIL Karl-Anthony Towns PG Spencer Dinwiddie PF Rondae Hollis-Jefferson G Wesley Matthews SF Andre Iguodala SG Frank Ntilikina C Jordan Bell",NA,"Marco Belinelli","G","0.36%",5.5
64,957744370,"afalik57 (2/11)",0,330,"F LeBron James UTIL Karl-Anthony Towns PG Spencer Dinwiddie PF Rondae Hollis-Jefferson G Wesley Matthews SF Andre Iguodala SG Frank Ntilikina C Jordan Bell",NA,"Kyle O'Quinn","C","0.36%",30
64,957744371,"afalik57 (3/11)",0,330,"F LeBron James UTIL Karl-Anthony Towns PG Spencer Dinwiddie PF Rondae Hollis-Jefferson G Wesley Matthews SF Andre Iguodala SG Frank Ntilikina C Jordan Bell",NA,"Jae Crowder","UTIL","0.36%",14
67,957366676,"Flipperbaby (8/10)",0,329.75,"UTIL Andre Drummond C Karl-Anthony Towns G Jimmy Butler PG Lonzo Ball SG Yogi Ferrell F Andre Iguodala PF Jordan Bell SF Omri Casspi",NA,"Tyler Zeller","C","0.29%",20
67,957370583,"Flipperbaby (9/10)",0,329.75,"UTIL Andre Drummond C Karl-Anthony Towns G Jimmy Butler PG Lonzo Ball SG Yogi Ferrell F Andre Iguodala PF Jordan Bell SF Omri Casspi",NA,"Patrick McCaw","G","0.29%",7.5
67,957370598,"Flipperbaby (10/10)",0,329.75,"UTIL Andre Drummond C Karl-Anthony Towns G Jimmy Butler PG Lonzo Ball SG Yogi Ferrell F Andre Iguodala PF Jordan Bell SF Omri Casspi",NA,"JaVale McGee","UTIL","0.22%",2
70,957742998,"brentj_30",0,329.5,"PF LeBron James C Karl-Anthony Towns PG Dennis Schroder SG Spencer Dinwiddie G Andre Iguodala UTIL Frank Ntilikina F David West SF Omri Casspi",NA,"Jarrett Allen","C","0.22%",2.75
71,957164280,"Anthonyaquino (2/2)",0,328.5,"F Kevin Durant C Andre Drummond UTIL Karl-Anthony Towns SF Harrison Barnes PF Jordan Bell G Devin Harris PG José Calderón SG Luke Kennard",NA,"Stanley Johnson","SG","0.22%",6
71,957206475,"SeanChris1",0,328.5,"SF LeBron James C Karl-Anthony Towns PF Kevin Love PG Avery Bradley G Jordan Clarkson SG Bogdan Bogdanovic F Jordan Bell UTIL Omri Casspi",NA,"Guillermo Hernangómez","F","0.15%",0
71,957374926,"markt35 (1/3)",0,328.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Avery Bradley G Jordan Clarkson SG Bogdan Bogdanovic PF Jordan Bell F Omri Casspi",NA,"DeAndre' Bembry","G","0.15%",2.5
71,957388914,"markt35 (2/3)",0,328.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Avery Bradley G Jordan Clarkson SG Bogdan Bogdanovic PF Jordan Bell F Omri Casspi",NA,"Dennis Smith Jr.","G","0.15%",0
71,957388923,"markt35 (3/3)",0,328.5,"SF LeBron James C Karl-Anthony Towns UTIL Kevin Love PG Avery Bradley G Jordan Clarkson SG Bogdan Bogdanovic PF Jordan Bell F Omri Casspi",NA,"Dwight Powell","C","0.07%",15.5
76,957519390,"kevinsw0rld",0,327.5,"SF Kevin Durant C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Jordan Clarkson UTIL David West F Jordan Bell PF Omri Casspi",NA,"Luke Kennard","SG","0.07%",14.5
77,957186146,"jesmith87",0,327,"SF LeBron James C Andre Drummond UTIL Karl-Anthony Towns G Wesley Matthews SG Andre Iguodala PG Frank Ntilikina PF Jordan Bell F Omri Casspi",NA,"Isaiah Whitehead","UTIL","0.07%",0
78,956955532,"papagates (1/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"Ron Baker","G","0.07%",16
78,956955533,"papagates (2/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"Skal Labissiere","PF","0.07%",10.75
78,956955534,"papagates (3/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"Tyler Cavanaugh","F","0.07%",12.5
78,956955535,"papagates (4/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"Miles Plumlee","C","0.07%",6.25
78,956955536,"papagates (5/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"D'Angelo Russell","PG","0.07%",0
78,956955537,"papagates (6/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955538,"papagates (7/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955539,"papagates (8/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955540,"papagates (9/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955541,"papagates (10/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955542,"papagates (11/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955543,"papagates (12/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
78,956955544,"papagates (13/41)",0,326.5,"SF LeBron James C Karl-Anthony Towns SG Klay Thompson PG Spencer Dinwiddie G Wesley Matthews PF David West F Jordan Bell UTIL Omri Casspi",NA,"","","",NA
