"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","Roster.Position","X.Drafted","FPTS"
54,965554136,"OnlyOneShot",0,256,"UTIL David West G Mario Chalmers SF Kevin Durant PG Tyreke Evans PF Omri Casspi C DeAndre Jordan SG Austin Rivers F T.J. Warren",NA,"","","",NA
55,965523306,"cboyfromhell (17/20)",0,255.75,"SG Klay Thompson PF Omri Casspi G Lou Williams C DeAndre Jordan UTIL Milos Teodosic PG Austin Rivers F Alex Len SF T.J. Warren",NA,"","","",NA
55,965532476,"beanee29 (19/20)",0,255.75,"SG Klay Thompson SF Omri Casspi G Lou Williams C DeAndre Jordan UTIL Milos Teodosic PG Austin Rivers PF Alex Len F T.J. Warren",NA,"","","",NA
55,965568846,"zoebear102",0,255.75,"C Marc Gasol SG Klay Thompson F JaMychal Green PG Tyreke Evans PF Jordan Bell G Austin Rivers UTIL T.J. Warren SF Josh Jackson",NA,"","","",NA
58,964942682,"PowerTron (19/20)",0,255.5,"SF Kevin Durant C Marc Gasol SG Tyreke Evans PF Omri Casspi G Patrick McCaw UTIL C.J. Williams PG Austin Rivers F T.J. Warren",NA,"","","",NA
59,965527830,"NitroX",0,255.25,"C Marc Gasol SG Klay Thompson UTIL DeAndre Jordan F Greg Monroe PG Milos Teodosic G Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
60,965590334,"soxpats912",0,255,"G Nick Young PF Kevin Durant UTIL Marc Gasol SG Klay Thompson C Jordan Bell PG Patrick McCaw F Alex Len SF T.J. Warren",NA,"","","",NA
61,965272991,"CappersPicks (2/2)",0,254.75,"F David West UTIL Marc Gasol SG Klay Thompson PF Jordan Bell G Lou Williams C DeAndre Jordan PG Milos Teodosic SF T.J. Warren",NA,"","","",NA
62,965578315,"jwil302",0,254.5,"UTIL Mario Chalmers PF Kevin Durant PG Tyreke Evans C DeAndre Jordan G Isaiah Canaan F Jamil Wilson SG Austin Rivers SF T.J. Warren",NA,"","","",NA
62,965591494,"runningscared10 (3/3)",0,254.5,"G Mario Chalmers SF Kevin Durant C Marc Gasol SG Andrew Harrison F Patrick McCaw UTIL DeAndre Jordan PG Milos Teodosic PF T.J. Warren",NA,"","","",NA
64,964942665,"PowerTron (2/20)",0,254.25,"C Marc Gasol SG Klay Thompson G Tyreke Evans PF Omri Casspi F Patrick McCaw PG Lou Williams UTIL Milos Teodosic SF T.J. Warren",NA,"","","",NA
64,965533191,"thrillfactor241",0,254.25,"SG Klay Thompson SF JaMychal Green PG Tyreke Evans UTIL Omri Casspi C DeAndre Jordan G Austin Rivers F Alex Len PF T.J. Warren",NA,"","","",NA
66,964942681,"PowerTron (18/20)",0,254,"F David West SF Kevin Durant C Marc Gasol G Klay Thompson UTIL JaMychal Green PG Milos Teodosic PF T.J. Warren SG Josh Jackson",NA,"","","",NA
67,965092801,"jjones0962",0,253.5,"PF David West SF Kevin Durant C Marc Gasol SG Klay Thompson PG Tyreke Evans UTIL James Ennis III G Patrick McCaw F T.J. Warren",NA,"","","",NA
67,965581637,"jerjohn (3/5)",0,253.5,"UTIL Marc Gasol SG Klay Thompson PF JaMychal Green PG Tyreke Evans G Andrew Harrison C DeAndre Jordan F Alex Len SF T.J. Warren",NA,"","","",NA
67,965590886,"rsmcgee2",0,253.5,"SF Kevin Durant F Omri Casspi G Patrick McCaw C DeAndre Jordan PG Milos Teodosic SG Austin Rivers UTIL Alex Len PF T.J. Warren",NA,"","","",NA
67,965591736,"kblamt",0,253.5,"G Mario Chalmers SF Kevin Durant C Marc Gasol SG Klay Thompson F James Ennis III UTIL Mike James PG Austin Rivers PF T.J. Warren",NA,"","","",NA
71,964915993,"markaw4 (4/7)",0,253,"F David West UTIL Marc Gasol PG Tyreke Evans PF Jordan Bell SG Lou Williams C DeAndre Jordan G Austin Rivers SF T.J. Warren",NA,"","","",NA
71,965013817,"driver18",0,253,"F David West SF Kevin Durant C Marc Gasol SG Klay Thompson PG Tyreke Evans G Ben McLemore UTIL Jarell Martin PF T.J. Warren",NA,"","","",NA
71,965040615,"Squanto401k",0,253,"F David West C Marc Gasol SG Klay Thompson PF JaMychal Green G Tyreke Evans PG Lou Williams UTIL Austin Rivers SF T.J. Warren",NA,"","","",NA
71,965555046,"TDKid63 (4/10)",0,253,"F David West UTIL Marc Gasol G Tyreke Evans PF Jordan Bell SG Lou Williams C DeAndre Jordan PG Austin Rivers SF T.J. Warren",NA,"","","",NA
71,965562036,"Pags10 (1/4)",0,253,"F David West UTIL Marc Gasol G Tyreke Evans PF Jordan Bell SG Lou Williams C DeAndre Jordan PG Austin Rivers SF T.J. Warren",NA,"","","",NA
71,965563338,"Pags10 (3/4)",0,253,"F David West UTIL Marc Gasol G Tyreke Evans PF Jordan Bell SG Lou Williams C DeAndre Jordan PG Austin Rivers SF T.J. Warren",NA,"","","",NA
77,965138900,"gheineman",0,252.75,"SF Kevin Durant C Marc Gasol G Klay Thompson PF Omri Casspi UTIL Jordan Bell PG Patrick McCaw SG Isaiah Canaan F T.J. Warren",NA,"","","",NA
78,965580760,"phillynjoy",0,252.25,"C Marc Gasol SG Klay Thompson G Andrew Harrison PG Lou Williams UTIL DeAndre Jordan F Jamil Wilson PF Alex Len SF T.J. Warren",NA,"","","",NA
79,965526676,"macboss23",0,252,"SF Kevin Durant SG Klay Thompson UTIL Dillon Brooks C DeAndre Jordan G Isaiah Canaan PG Austin Rivers PF T.J. Warren F Montrezl Harrell",NA,"","","",NA
80,964957764,"chefcurry68 (15/20)",0,251.75,"SG Klay Thompson F Jordan Bell G Lou Williams C DeAndre Jordan UTIL Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
80,965523307,"cboyfromhell (18/20)",0,251.75,"SG Klay Thompson F Jordan Bell UTIL Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
80,965533996,"kmv42589 (2/2)",0,251.75,"C Marc Gasol SG Klay Thompson PG Tyreke Evans PF Jordan Bell UTIL Lou Williams G Milos Teodosic F T.J. Warren SF Josh Jackson",NA,"","","",NA
80,965555149,"TDKid63 (7/10)",0,251.75,"UTIL Klay Thompson PF Jordan Bell G Lou Williams C DeAndre Jordan PG Milos Teodosic SG Austin Rivers F Alex Len SF T.J. Warren",NA,"","","",NA
84,964915990,"markaw4 (1/7)",0,251.5,"UTIL Marc Gasol PF JaMychal Green SG Tyreke Evans PG Lou Williams C DeAndre Jordan F Jamil Wilson G Austin Rivers SF T.J. Warren",NA,"","","",NA
85,964942683,"PowerTron (20/20)",0,251,"SF Kevin Durant C Marc Gasol PF Omri Casspi UTIL Jordan Bell G Patrick McCaw SG Milos Teodosic PG Austin Rivers F T.J. Warren",NA,"","","",NA
85,964957760,"chefcurry68 (11/20)",0,251,"PF Kevin Durant SG Klay Thompson F JaMychal Green G Milos Teodosic PG Austin Rivers C Alex Len SF T.J. Warren UTIL Josh Jackson",NA,"","","",NA
87,965529794,"C2Playmakers",0,250.75,"PG Mario Chalmers F Kevin Durant SG Klay Thompson G Tyreke Evans PF Jordan Bell C Alex Len UTIL T.J. Warren SF Josh Jackson",NA,"","","",NA
87,965542154,"puddin49",0,250.75,"C David West UTIL Kevin Durant G Klay Thompson PG Tyreke Evans SF Patrick McCaw F Alex Len PF T.J. Warren SG Josh Jackson",NA,"","","",NA
87,965548091,"Rockaveli",0,250.75,"G Nick Young SF Kevin Durant C Marc Gasol SG Klay Thompson PG Patrick McCaw UTIL Troy Daniels F Alex Len PF T.J. Warren",NA,"","","",NA
87,965555774,"cjstory",0,250.75,"UTIL Marc Gasol G Tyreke Evans SF Omri Casspi PG Patrick McCaw SG Lou Williams C DeAndre Jordan PF Alex Len F T.J. Warren",NA,"","","",NA
91,964957757,"chefcurry68 (8/20)",0,250.5,"SF Kevin Durant C Marc Gasol SG Troy Daniels G Milos Teodosic PG Austin Rivers PF Alex Len F T.J. Warren UTIL Josh Jackson",NA,"","","",NA
92,965519721,"darthor61 (2/2)",0,250.25,"UTIL David West PF Kevin Durant SG Klay Thompson PG Tyreke Evans G James Ennis III C DeAndre Jordan SF T.J. Warren F Marquese Chriss",NA,"","","",NA
93,965582131,"charder30 (1/2)",0,250,"F Kevin Durant C Marc Gasol PF Omri Casspi UTIL DeAndre Jordan SF Jamil Wilson PG Milos Teodosic G Austin Rivers SG Josh Jackson",NA,"","","",NA
94,965552659,"PattyCakeKatty",0,249.75,"PF David West G Nick Young SF Kevin Durant SG Klay Thompson PG Tyreke Evans UTIL Ben McLemore C DeAndre Jordan F T.J. Warren",NA,"","","",NA
94,965571511,"downsouth7676",0,249.75,"PG Mario Chalmers SF Kevin Durant C Marc Gasol F JaMychal Green G Patrick McCaw UTIL DeAndre Jordan SG Isaiah Canaan PF T.J. Warren",NA,"","","",NA
94,965586261,"Ltownhawks (1/19)",0,249.75,"PF David West SF Kevin Durant C Marc Gasol PG Tyreke Evans G Patrick McCaw UTIL DeAndre Jordan SG Austin Rivers F Montrezl Harrell",NA,"","","",NA
97,964653159,"BigD1912",0,249.5,"UTIL Nick Young SF Kevin Durant G Klay Thompson PG Tyreke Evans SG Milos Teodosic C Alex Len PF T.J. Warren F Josh Jackson",NA,"","","",NA
97,965317512,"Miller421 (17/20)",0,249.5,"UTIL Kevin Durant PF Jordan Bell PG Patrick McCaw C DeAndre Jordan G Milos Teodosic SG Austin Rivers F Alex Len SF T.J. Warren",NA,"","","",NA
97,965579998,"Casita",0,249.5,"C Marc Gasol G Klay Thompson UTIL DeAndre Jordan F Greg Monroe PG Isaiah Canaan SG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
100,965018260,"Bacongrease55",0,249,"SF Kevin Durant C Marc Gasol PG Tyreke Evans UTIL Omri Casspi G Patrick McCaw F Jamil Wilson SG Milos Teodosic PF T.J. Warren",NA,"","","",NA
100,965317504,"Miller421 (9/20)",0,249,"G Mario Chalmers SF Kevin Durant UTIL Marc Gasol PF Jordan Bell PG Patrick McCaw C DeAndre Jordan SG Austin Rivers F Alex Len",NA,"","","",NA
102,965476598,"whoknewaguruwsamongu",0,248.75,"SF Kevin Durant SG Klay Thompson UTIL JaMychal Green F Omri Casspi PG Austin Rivers C Alex Len PF T.J. Warren G Josh Jackson",NA,"","","",NA
102,965576242,"chip3532",0,248.75,"PF Kevin Durant G Tyreke Evans UTIL Omri Casspi C DeAndre Jordan SG C.J. Williams F Jamil Wilson PG Austin Rivers SF T.J. Warren",NA,"","","",NA
102,965591896,"HeadHunter33 (3/3)",0,248.75,"C Marc Gasol SG Tyreke Evans PG Lou Williams UTIL DeAndre Jordan G Isaiah Canaan PF Alex Len SF T.J. Warren F Josh Jackson",NA,"","","",NA
105,964643277,"shockerz54",0,248.5,"UTIL Marc Gasol F JaMychal Green SG Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965243680,"reddogg_21",0,248.5,"UTIL Marc Gasol F JaMychal Green SG Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965307352,"gcoff44",0,248.5,"C Marc Gasol PF JaMychal Green SG Lou Williams UTIL DeAndre Jordan G Milos Teodosic PG Austin Rivers F Alex Len SF T.J. Warren",NA,"","","",NA
105,965317496,"Miller421 (1/20)",0,248.5,"UTIL Marc Gasol SF JaMychal Green SG Lou Williams C DeAndre Jordan PG Milos Teodosic G Austin Rivers PF Alex Len F T.J. Warren",NA,"","","",NA
105,965417456,"shoei20 (2/3)",0,248.5,"C Marc Gasol F JaMychal Green SG Lou Williams UTIL DeAndre Jordan PG Milos Teodosic G Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965422694,"Otherj23",0,248.5,"C Marc Gasol F JaMychal Green SG Lou Williams UTIL DeAndre Jordan PG Milos Teodosic G Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965500484,"asianbarbie89",0,248.5,"C Marc Gasol F JaMychal Green SG Lou Williams UTIL DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965500561,"Royalstew55",0,248.5,"UTIL Marc Gasol SF JaMychal Green PG Lou Williams C DeAndre Jordan G Milos Teodosic SG Austin Rivers PF Alex Len F T.J. Warren",NA,"","","",NA
105,965502047,"NeilEF (3/4)",0,248.5,"C Marc Gasol F JaMychal Green G Lou Williams UTIL DeAndre Jordan PG Milos Teodosic SG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965546295,"sbstewart",0,248.5,"C Marc Gasol F JaMychal Green PG Lou Williams UTIL DeAndre Jordan G Milos Teodosic SG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965555293,"TDKid63 (10/10)",0,248.5,"UTIL Marc Gasol SF JaMychal Green SG Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len F T.J. Warren",NA,"","","",NA
105,965567051,"Legit333 (1/2)",0,248.5,"UTIL Marc Gasol F JaMychal Green SG Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965586266,"Ltownhawks (6/19)",0,248.5,"SF Kevin Durant PF JaMychal Green PG Tyreke Evans C DeAndre Jordan SG Austin Rivers UTIL T.J. Warren F Montrezl Harrell G Josh Jackson",NA,"","","",NA
105,965591045,"john.nelson8782 (1/4)",0,248.5,"UTIL Marc Gasol F JaMychal Green SG Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
105,965591315,"ckstreet",0,248.5,"UTIL Marc Gasol F JaMychal Green SG Lou Williams C DeAndre Jordan G Milos Teodosic PG Austin Rivers PF Alex Len SF T.J. Warren",NA,"","","",NA
120,965534744,"louiswat (1/2)",0,248.25,"C Marc Gasol SG Klay Thompson SF Dillon Brooks PG Lou Williams UTIL DeAndre Jordan G Isaiah Canaan PF Alex Len F T.J. Warren",NA,"","","",NA
120,965583703,"NateDogg1221 (3/5)",0,248.25,"C Marc Gasol G Tyreke Evans PF Jordan Bell SG Lou Williams UTIL DeAndre Jordan PG Milos Teodosic F T.J. Warren SF Josh Jackson",NA,"","","",NA
122,964957759,"chefcurry68 (10/20)",0,248,"C Marc Gasol SG Klay Thompson SF JaMychal Green PG Tyreke Evans F Jordan Bell UTIL DeAndre Jordan G Austin Rivers PF Alex Len",NA,"","","",NA
122,965555611,"ElevenFins",0,248,"UTIL Marc Gasol G Klay Thompson SF JaMychal Green PG Tyreke Evans F Jordan Bell C DeAndre Jordan SG Austin Rivers PF Alex Len",NA,"","","",NA
124,964942673,"PowerTron (10/20)",0,247.5,"UTIL Nick Young SF Kevin Durant C Marc Gasol SG Tyreke Evans F Omri Casspi PG Milos Teodosic PF T.J. Warren G Josh Jackson",NA,"","","",NA
124,965099054,"htwonjoe (10/20)",0,247.5,"UTIL Marc Gasol G Klay Thompson PG Tyreke Evans F Omri Casspi C DeAndre Jordan PF Greg Monroe SG Milos Teodosic SF T.J. Warren",NA,"","","",NA
